Length,Ratings,Review,Relevant
lenseventeen,ratingthree,"the game lags n hangs alot right frm d begning f d run in ma walkman live.
",info
lensix,ratingone,"it closed down on my phone
",info
lenfour,ratingfour,"just a little laggy
",info
lennine,ratingone,"no answer in a week on an unfulfilled purchase.
",info
lennine,ratingfive,"the full graphic mode is just beautiful to play.
",non-info
lennine,ratingfive,"game stats n objective are very clear n inspiring.
",non-info
lentwo,ratingfive,"excellent graphics
",non-info
leneight,ratingfive,"imangi studios must be rated as top developers
",non-info
lenthree,ratingfive,"great time killer.
",non-info
lennine,ratingfive,"cool game, by having new feautures in temple run 2.
",non-info
lentwo,ratingfive,"wondrful game!
",non-info
leneight,ratingfive,"love this game very addictive and cool graphics
",non-info
leneight,ratingfive,"a bit difficult than the earlier one though.
",non-info
lensix,ratingfive,"awesome sequel for an awesome game!
",non-info
lensix,ratingfive,"very good game and very addictive.
",non-info
lensix,ratingfive,"hope t.r 2 will break records
",non-info
lenthree,ratingfive,"luv this app
",non-info
lenfifteen,ratingfive,"i love this game has great graphics and is just all around fun to play:)
",non-info
lenthirteen,ratingfive,"i haven't been able to stop playing it since i downloaded it!
",non-info
lenseven,ratingfive,"better than the first one  awesome graphics
",non-info
lenfour,ratingfive,"i love this game
",non-info
lentwelve,ratingfive,"coming from a guy who didn't care about the first one
",non-info
lensix,ratingfive,"works well on my galaxy wonder.
",non-info
lenthirtysix,ratingthree,"the game is great but i can never pass the part when my avi gets in the cart or i don't jnow which way to turn when im near the trees until i get there
",non-info
lenthirteen,ratingthree,"it's an amazing game, until you use your gems to save you.
",non-info
lenseven,ratingfive,"awesome features and gaphics on this game !
",non-info
lentwentythree,ratingfive,"i love this game but it has a minor bug which i really don't mind but other than that i love it.
",non-info
lensix,ratingfive,"4 once the praise is worth it.
",non-info
lenfifteen,ratingfive,"the best game in the world the only problem with me it's too additives
",non-info
lennine,ratingfive,"the graphics are better and it's more challenging.
",non-info
lenthree,ratingfive,"jus love it
",non-info
lenfour,ratingfive,"i love this app!
",non-info
leneight,ratingfive,"amazing graphics, and so much more to explore.
",non-info
lenfour,ratingfive,"this game is awesome
",non-info
lenfive,ratingfive,"this game is so fun.
",non-info
lentwo,ratingfive,"awesome game.
",non-info
lennineteen,ratingfour,"i love the game its amazing its ten times better than the 1 one i hope they make another one.
",non-info
lenfour,ratingfive,"the game is great.
",non-info
lenthree,ratingfour,"its real cool .
",non-info
lenseven,ratingfive,"much better than the first, so addicting
",non-info
leneight,ratingfour,"inspired by temple run but much better graphics.
",non-info
lentwo,ratingfive,"nice game
",non-info
lenseven,ratingone,"or please tell me what to do!
",non-info
lenfour,ratingfive,"this game is great
",non-info
lensix,ratingfive,"it's so good im speechless
",non-info
lenten,ratingfive,"i would recommend playing it over most of their games .
",non-info
lentwentythree,ratingthree,"one moment i'm taking a turn in the woods and the next i'm sliding under walls and fire like i teleported.
",non-info
lentwo,ratingfive,"more challenging!
",non-info
leneighteen,ratingfive,"but the gameplay is originally new in itself and yet, very different from gameplay of the original game.
",non-info
lentwo,ratingfive,"awesome gameplay
",non-info
lenten,ratingfive,"never thought it would run on desire hd so smoothly.
",non-info
lentwo,ratingfive,"awesum game.
",non-info
lenthree,ratingfive,"beyond my expectations
",non-info
lenfive,ratingfive,"das ist ein super spiel.
",non-info
lenseven,ratingfour,"is there any chance to improve it?
",non-info
lenfive,ratingfive,"the game is awesome guys.
",non-info
lenfour,ratingfive,"superb game great job
",non-info
lenfour,ratingfive,"it replaced subway surfers.
",non-info
lenfive,ratingfive,"incredibly fun and addictive! :d
",non-info
lenfour,ratingone,"please fix it asap!
",non-info
leneight,ratingfour,"awesome game i cant stop playing it :d
",non-info
lennine,ratingfive,"i can't believe how great this game is
",non-info
lenthree,ratingtwo,"irritatd me alot.
",non-info
lensix,ratingfour,"gets me killed a couple times.
",non-info
lenthree,ratingfive,"5stars for the game.
",non-info
lentwo,ratingfive,"nice game. .
",non-info
lenten,ratingfour,"better graphics and more variation makes tr2 better than its predecessor.
",non-info
lennineteen,ratingfive,"i've played the first and i have to say, there are alot of things better about this one.
",non-info
lensix,ratingfive,"it is too addicting for me.
",non-info
lenthree,ratingfive,"really cool game.
",non-info
lentwo,ratingfive,"great app
",non-info
lenseven,ratingtwo,"sorry but the original is way better :)
",non-info
lenseventeen,ratingfive,"i see that this game is amazing and i love the way u go in the mine
",non-info
leneight,ratingone,"please fix and i will change my rating.
",non-info
lentwelve,ratingfive,"awesome game with superb graphics it has bcum from best to bestest.
",non-info
lenseven,ratingfive,"way better than the  first temple run.
",non-info
leneleven,ratingone,"my sister has a tab and the cave works on that.
",non-info
lenten,ratingfive,"great game and very nice upgrade from the previous version!
",non-info
lenfive,ratingfive,"splendid graphics and fast gameplay.
",non-info
lensix,ratingfive,"waaay more interesting than the first.
",non-info
lensix,ratingfive,"just download this game is amazing!
",non-info
lenfourteen,ratingfive,"customisation, art, level variation, this is a definite improvement on an already great game.
",non-info
lenfour,ratingfive,"u guys nailed it.
",non-info
leneight,ratingfive,"this game is amazing and is the  nexus 7
",non-info
lenseven,ratingone,"also i have a galaxy s vibrant 1
",non-info
lenfour,ratingfive,"itsss a grrrtt game
",non-info
lenfour,ratingfive,"runs great on note 2.
",non-info
lenten,ratingfive,"best graphics that i have seen in an android game.
",non-info
lennine,ratingfour,"very fun but ive found a bunch of bugs.
",non-info
lenfive,ratingfive,"it was fun and challing
",non-info
lenfive,ratingfive,"best game in the market.
",non-info
lenfour,ratingfive,"keeps on getting better!
",non-info
lentwentyone,ratingfour,"other than that though, zip lines are great fun, the unlockables feel good in speed, and the power meter is great.
",non-info
lenfive,ratingfive,"temple run 2 is so fun.
",non-info
lentwelve,ratingfive,"it reminds me of the original version but has new, exciting twists! :)
",non-info
leneight,ratingfour,"played the game before in my friends ipod.
",non-info
lentwo,ratingfour,"cool game.
",non-info
lenfour,ratingfive,"this game is alwsome
",non-info
lenfour,ratingfive,"best temple run ever!
",non-info
lenten,ratingfive,"game came a long way keep up the good work!
",non-info
lensix,ratingfive,"i love this game sooo much.
",non-info
lenfour,ratingfive,"it so fun challenging.
",non-info
lensix,ratingfive,"this game is very good game
",non-info
lenseven,ratingfour,"thanks, and the graphics are amazing btw
",non-info
lennine,ratingfive,"its a great game, better than the first one!
",non-info
leneight,ratingfour,"i luv it but it needs more work
",non-info
lenfive,ratingfive,"cant wait for new content.
",non-info
lenthree,ratingthree,"but overall fine
",non-info
lensix,ratingthree,"game play and graphics are excellent.
",non-info
lentwo,ratingfour,"nyc game.
",non-info
lentwentyseven,ratingfive,"stop looking at the same gameplay, but the curves in the gameplay, the sharper graphics, for petes sake, you even ride a railroad cart in your run!
",non-info
lenten,ratingfive,"not a big gamer myself, but addicted to this one!
",non-info
leneight,ratingfive,"the game is the best game in universe.
",non-info
lenthree,ratingfive,"love the improvements.
",non-info
lennine,ratingfive,"nice but very hard anyway i love this game ?
",non-info
lensix,ratingfive,"i liked the first one better.
",non-info
leneleven,ratingone,"it might just be my device a hacked nook tablet lol
",non-info
lentwo,ratingfive,"sexy game
",non-info
leneleven,ratingfour,"this game is an awesome remake of the original temple run.
",non-info
leneight,ratingfive,"absolutely great very fun no lags or shutdowns.
",non-info
lenfour,ratingthree,"really want to play.
",non-info
lentwo,ratingfive,"awesome game.
",non-info
lentwo,ratingfive,"very addicting.
",non-info
lenfive,ratingfive,"that rope jumping is awesome.
",non-info
lensix,ratingfive,"totally am giving 5+ for this game
",non-info
lenfive,ratingfour,"far better dan temple run 1
",non-info
lentwo,ratingfive,"run fast
",non-info
lenfourteen,ratingfour,"this is highly frustrating, especially since my little sister and i love this game.
",non-info
leneight,ratingfive,"100% should get if you liked the original game.
",non-info
lentwo,ratingfive,"option added.
",non-info
lentwo,ratingfive,"highly addictive!
",non-info
lenseven,ratingfive,"as addictive as the first, but better
",non-info
lensixteen,ratingfive,"beast of this message is a good morning show up a few minutes a great clips
",non-info
lensix,ratingfive,"""is a cool game for me""
",non-info
lensix,ratingone,"atleast the last one was playable!
",non-info
leneleven,ratingfive,"i swear its one of the best apps on the market
",non-info
lenseven,ratingfour,"love they included ziplining in it also.
",non-info
lenthree,ratingfive,"love this 2nd coming.
",non-info
leneight,ratingfive,"its  a lil harder but challenging is good
",non-info
lentwo,ratingtwo,"fun game
",non-info
lenfifteen,ratingthree,"i wouldn't care as much if i didn't need them for a challenge.
",non-info
lentwo,ratingfive,"excellent graphics
",non-info
lennine,ratingfive,"hope temple run 3 will be more and more exciting
",non-info
lenfive,ratingfour,"its just more fun absolutely
",non-info
leneight,ratingfive,"its way better than the first temple run.
",non-info
lenten,ratingfour,"it's harder than the first one, but pretty good.
",non-info
leneleven,ratingfour,"this game is very fun but the missions get really hard
",non-info
lenseven,ratingfive,"it's more adventurous awesome graphics:-d
",non-info
lennine,ratingfive,"just love to play  it's like addiction part 2
",non-info
lentwo,ratingfive,"extremely addictive!
",non-info
lenseven,ratingone,"i want to play it so bad!
",non-info
leneight,ratingfive,"the bestest game temple run 3 should also release
",non-info
lenfour,ratingfive,"this game is awesome.
",non-info
lenfour,ratingfive,"kya game he bhai
",non-info
lenfour,ratingfive,"sexo love it mahnnnn
",non-info
leneight,ratingfive,"it's more addictive then the first one  :-)
",non-info
lentwo,ratingfive,"nice app
",non-info
lennineteen,ratingfour,"i don't like as much as the original, but fun ansi nice change of scenery from the original
",non-info
lenfive,ratingfour,"better graphics with less lagging.
",non-info
lenseven,ratingfive,"gr8 work by the team of temple run.
",non-info
lenfourteen,ratingfour,"i like it thats all i can say, its alot more challenging to play
",non-info
lenthree,ratingfive,"awesome new version
",non-info
leneleven,ratingfive,"good graphics as compare to temple run n all new game
",non-info
lenthree,ratingfive,"very nice graphics
",non-info
lensixteen,ratingfive,"awesome improvements in the game o,o i mean like everything in it improved as well.
",non-info
lennineteen,ratingfive,"it's an amazing game awesome graphics and i think everybody should play it and love the gigantic monkey
",non-info
lenten,ratingfive,"we have an ongoing battle, i'm winning for now.
",non-info
lenfourteen,ratingfive,"as addictive as its predecessor but more interesting not the same old pathway anymore.
",non-info
lensix,ratingfive,"this is what we call awesome.!
",non-info
lenfour,ratingfive,"this game is awesome
",non-info
lenthree,ratingfive,"lots of fun
",non-info
lenten,ratingfour,"a fascinating adventure that makes you run for your life!
",non-info
lenthree,ratingfive,"very nice game
",non-info
lentwo,ratingfive,"fun game
",non-info
leneight,ratingfive,"best game for him and i to play.
",non-info
lentwelve,ratingfive,"all my kids and myself have a great time playing temple runi 2.
",non-info
lenfive,ratingthree,"i love the new graphics.
",non-info
lenseven,ratingfive,"soooo much better than the first one
",non-info
lenfourteen,ratingfive,"at first it was kind of confusing but now its awsome and very addicting.
",non-info
lenthirteen,ratingfive,"overall it is a great game but there are still a few bugs.
",non-info
lentwelve,ratingfour,"would be five but i honestly think the first one is better.
",non-info
leneight,ratingfour,"buti love the game it is really fun!
",non-info
lenfive,ratingfive,"my favorite game hands down.
",non-info
lenfive,ratingfive,"graet work i give 5 stars.
",non-info
lenseven,ratingfive,"it's fantastically amazingly awesomely addictive app!
",non-info
lentwo,ratingfour,"great game !
",non-info
lensix,ratingfive,"# 2 is soooo much better than one.
",non-info
lenfourteen,ratingthree,"is ugly and bland but that's most likely intentional to make it tougher.
",non-info
lenthree,ratingfive,"very fun game :)
",non-info
lenseven,ratingfour,"just a little more difficult,super fun
",non-info
lenseven,ratingfive,"this version makes it bit more challenging .
",non-info
lenthree,ratingone,"3rd worlds worst game
",non-info
lensix,ratingfive,"its gud to play  adventures temple run2
",non-info
lenfour,ratingfive,"i like sooooooooooooooooo much
",non-info
leneleven,ratingfive,"only thing is that it feels to in rewarding after each.
",non-info
lennine,ratingfive,"best game copy of subway sufers but  best game
",non-info
lensix,ratingfive,"simply awesome and highly addictive game.
",non-info
lenseventeen,ratingfive,"and the improved game play is what keeps you feel like you r really into the game.
",non-info
lentwo,ratingfive,"great app!
",non-info
lenfour,ratingfive,"super duper awesome game.
",non-info
lenthree,ratingfour,"i was wrong :)
",non-info
lenthirteen,ratingfour,"the game is great and only has a few bugs i can see.
",non-info
lenfive,ratingfive,"great game, love the graphics !
",non-info
lenseven,ratingfive,"great game for kill my boring time.
",non-info
lensix,ratingfour,"smoother than the original temple run.
",non-info
lensixteen,ratingfour,"the only app which i have not used to turn up in my battery usage list.
",non-info
lennine,ratingthree,"other than that, it's a great app thanks
",non-info
lenfour,ratingfive,"this looks alot funner
",non-info
lennine,ratingfour,"great graphics, nice gameplay, addictive as part 1, enjoying it.
",non-info
leneleven,ratingfive,"very good and better then the first one with better graphics
",non-info
lenseven,ratingfive,"cant wait to see whats next guys.
",non-info
lennine,ratingfive,"love the leveling up system makes it very challenging.
",non-info
leneight,ratingfour,"i lik it its really fun nd awsom
",non-info
lenthree,ratingfive,"download this game
",non-info
lenthree,ratingfive,"very enjoyable game
",non-info
lenfive,ratingone,"my fav game by far.
",non-info
lenthirteen,ratingfive,"man this game is the bomb couldn't stop playen after first try
",non-info
lentwelve,ratingfive,"kinda frustrating since it's my first time playing but worth it ^_^
",non-info
lenfour,ratingfive,"great fun for everyone.
",non-info
lentwelve,ratingfive,"if you like part one part two will be your new favorite.
",non-info
lenfive,ratingfive,"improved graphics and more addicting!
",non-info
lentwo,ratingfive,"great game
",non-info
lensix,ratingfive,"works better in low end devices
",non-info
lenfour,ratingthree,"besides that, solid game.
",non-info
lenfour,ratingfive,"great game great graphics
",non-info
leneight,ratingtwo,"plz help cuz i absolutely love this game!
",non-info
lentwelve,ratingfour,"i'm not a tech expert but i enjoy the game play.
",non-info
lentwo,ratingfive,"great graphics
",non-info
leneight,ratingfive,"still the best running game i ever played.
",non-info
lenten,ratingfour,"its nice, different then one but could be more better.
",non-info
lenfive,ratingfive,"better than temple run1 high score-32541112.
",non-info
lenfour,ratingfive,"this game is nice .
",non-info
lenfour,ratingfive,"come download n play
",non-info
lenfive,ratingfour,"good app, feel so real
",non-info
lenthree,ratingfive,"meets the expectations.
",non-info
lenseven,ratingfive,"really loving it getting addicted to it
",non-info
lenfour,ratingfive,"cant stop plaging it!
",non-info
lenseven,ratingfive,"and difficult which i love to play!
",non-info
lensix,ratingfive,"good job for the new graphics. :)
",non-info
lenfour,ratingfive,"the game is great
",non-info
lenfour,ratingfive,"very addictive and challenging
",non-info
lensix,ratingfour,"it's a very beautiful game.
",non-info
lenfive,ratingfour,"alot of stuff goes wrong.
",non-info
lenfour,ratingfive,"great job, thank you!
",non-info
lentwelve,ratingfive,"nice edition as the second one actually became better than the first!
",non-info
leneight,ratingfive,"a superior game as is to be expected!
",non-info
lenfour,ratingfive,"youve to try this.
",non-info
lentwo,ratingfive,"highly addictive !
",non-info
leneight,ratingfour,"but in sum up its a gud game. :-)
",non-info
lenseven,ratingfive,"this game gives me a real feeling.
",non-info
lenthree,ratingfive,"imagine temple run 3!
",non-info
lenfour,ratingfive,"its a great game!
",non-info
lentwo,ratingfive,"thx bros
",non-info
lenfive,ratingfive,"graphics and editions are awsum
",non-info
lenseven,ratingfour,"game looks good but its too rough.
",non-info
lensixteen,ratingone,"i bet it would be a cool game but i can't see that for myself!
",non-info
lenfive,ratingfive,"sweet gfx and addiction gameplay
",non-info
lentwentythree,ratingfive,"in reaching this milestone, the hot action game topped the previous record holder, angry birds space, which rocketed to 50 million downloads in 35 days.
",non-info
lennine,ratingfive,"wow this game is awesome i love this game.
",non-info
lenfive,ratingtwo,"am sticking with temple run 1
",non-info
lenfive,ratingfive,"i just love this game.
",non-info
lenthree,ratingfive,"played on ios.
",non-info
lenfive,ratingone,"nothing changed form the 1st one
",non-info
lenseven,ratingfive,"brillant game myself n kids love it
",non-info
leneight,ratingfive,"this is not just another endless running game.
",non-info
lenthirteen,ratingfive,"i never thought that there could be a better game than temple run.
",non-info
lenthirteen,ratingfive,"its a fun game new things u can do, new people, and more.
",non-info
lensix,ratingfive,"much improved from the old version.
",non-info
lentwo,ratingfive,"temple run  2
",non-info
lenten,ratingfive,"in my opinion better than the first by long shot.
",non-info
lenfive,ratingfive,"it's cool and awsome
",non-info
lenfour,ratingfive,"nice concept of jewels
",non-info
lentwentysix,ratingfive,"i'm happy that android was not pushed aside like it was with the first temple run, and the game runs smooth for the most part.
",non-info
lentwelve,ratingfive,"you're suspended up in the air, so it's more suspenseful.
",non-info
lentwo,ratingfour,"great job!
",non-info
lensix,ratingone,"worst game ever rather be playing cod2or1
",non-info
lensix,ratingfive,"great for an android/smart phone
",non-info
lentwentyone,ratingfive,"here 5 stars for your great efforts guys keep it up and great graphics there to saw thanks for this great games
",non-info
lentwo,ratingfive,"run away!
",non-info
lenthree,ratingthree,"try again please.
",non-info
lenfour,ratingfive,"the sequel is excellent!
",non-info
lentwo,ratingfive,"awlaaaa game
",non-info
leneight,ratingthree,"other than than that, game is really great.
",non-info
lentwo,ratingfive,"nicr app
",non-info
lennine,ratingfive,"very addictive like the old one but more difficult.
",non-info
lenseven,ratingfive,"awesome game like all temple run games
",non-info
lentwelve,ratingfour,"in iphone its working fine so they are able to score high.
",non-info
lentwo,ratingfour,"nice game
",non-info
lennine,ratingfive,"and as the reviews shows it is really excellent.
",non-info
lentwo,ratingfive,"awesome game.
",non-info
lenfour,ratingfive,"can't stop playing.
",non-info
lenseven,ratingfive,"cool game,i love to play it
",non-info
lentwo,ratingfive,"awsome graphics .
",non-info
lensix,ratingfive,"it is very fun and exciting.
",non-info
lenfour,ratingfive,"give it five stars
",non-info
lenseven,ratingfive,"its great i could play all day
",non-info
lensix,ratingthree,"this nice and i love it
",non-info
lenten,ratingfive,"awsome this game is amazing and it moved my heart
",non-info
lenfive,ratingfive,"beat me high score of 6,000,000
",non-info
lenseventeen,ratingfive,"its so fun i play it all the time on my samsung tablet, and t works great!
",non-info
lentwo,ratingfive,"superb game
",non-info
lenfour,ratingfive,"totally awesome game :-d
",non-info
lenthirteen,ratingfive,"the other clones of this game are no where compared to this one!
",non-info
lentwelve,ratingthree,"not better than original temple run make temple run 3 worth while   .~mkz
",non-info
lentwo,ratingfive,"awesome game
",non-info
lenfive,ratingfive,"i love it good game.
",non-info
lenfour,ratingfive,"the best phone game
",non-info
lensix,ratingfive,"great game cant wait for three
",non-info
lentwo,ratingfive,"absolutely fantastic
",non-info
lenfive,ratingfour,"pls help what to do.
",non-info
lenseven,ratingfive,"much improved action over the first one.
",non-info
lensix,ratingfive,"more exciting than the last installment
",non-info
lenten,ratingfour,"i think it bril but i have trouble at corners
",non-info
lenten,ratingfive,"the added background and movement are really nice as well.
",non-info
lentwo,ratingfive,"nice game!
",non-info
lenten,ratingfour,"he doesn't jump as high as in the first.
",non-info
lentwo,ratingfive,"great game
",non-info
lenseven,ratingone,"otherwise, i'll stick with temple run 1.
",non-info
leneight,ratingfive,"great fun and perfect sequel to the original.
",non-info
lennineteen,ratingfive,"it doesn't lag at all in my lg l3 much better than temple run 1 as it used to lag
",non-info
lenfour,ratingfive,"i like this game
",non-info
lenthree,ratingfive,"love this game.
",non-info
lensix,ratingfive,"the grandkids ask have it too
",non-info
lenfourteen,ratingfour,"for an android game its good but would love to see it polished completely.
",non-info
lensix,ratingfour,"cool game, tougher challenges no doubt
",non-info
lentwo,ratingfive,"brilliant game
",non-info
lenseven,ratingfour,"really a good game with impressive graphics.
",non-info
lentwelve,ratingfive,"fun to play and it keeps me entertained when i'm bored.
",non-info
leneight,ratingfive,"now with update running smoothly temple run rocks
",non-info
lensix,ratingfive,"graphics are very good, its almost 3d.
",non-info
lenthree,ratingfive,"very nice game
",non-info
lentwo,ratingfour,"awesome game .
",non-info
lentwo,ratingthree,"ok game
",non-info
lenthree,ratingfive,"great improvement from tr1.
",non-info
lentwo,ratingfive,"intrested game
",non-info
lentwelve,ratingfive,"for all the hard work made i will give that hats off.
",non-info
lennine,ratingfive,"thanks for updating it now i can see evergthing
",non-info
lenthree,ratingfive,"love this game!
",non-info
lensix,ratingfive,"i love this game ahhh  awesome
",non-info
lentwelve,ratingfive,"i would be interested to see the scores everyone are averaging on.
",non-info
lenfour,ratingfive,"this game too awsome
",non-info
lennineteen,ratingfive,"this game is so simple to just pick up and play, and the coin system keeps you coming back.
",non-info
lenthree,ratingfive,"definitelya must play!
",non-info
lenseven,ratingone,"repeated emails to the developer are ignored.
",non-info
lennine,ratingfive,"this game is way better then the first one.
",non-info
leneleven,ratingfive,"i love this game way better than the regular temple run.
",non-info
lentwo,ratingfive,"great great
",non-info
lensix,ratingfive,"better than the first temple run.
",non-info
lentwo,ratingfive,"brooklynn harris
",non-info
lentwelve,ratingfive,"it is a good game it is just my phone is bad
",non-info
lensixteen,ratingone,"it makes me sad because i am actually a huge fan of the temple run series.
",non-info
lenfive,ratingfour,"again done a good job.
",non-info
lentwo,ratingfive,"itssss awesome!
",non-info
lennine,ratingfour,"i enjoy the graphic options and the characters too  :-)
",non-info
lenthree,ratingfive,"betterthan first version,.
",non-info
lensix,ratingfive,"def better then the first one!
",non-info
lentwo,ratingfive,"sooo cool.
",non-info
lenten,ratingfive,"i can believe the change from temple run 1 to this.
",non-info
lenthree,ratingone,"screw this game.
",non-info
lentwo,ratingfive,"awesome game!
",non-info
leneight,ratingfive,"one of the finest games ever on mobile.
",non-info
lenten,ratingthree,"fix this problem please and i'll change my rating.
",non-info
lenfour,ratingfive,"it is so real.
",non-info
lensix,ratingfive,"like i am in the game.
",non-info
lenseven,ratingtwo,"the game environment makes difficult playing it.
",non-info
lensix,ratingfive,"aussum game i m loving it
",non-info
lennine,ratingfive,"imangi has done it again, this game is great.
",non-info
lenseven,ratingone,"bakwas as compared to temple run first
",non-info
lentwo,ratingfive,"nice game
",non-info
lenfifteen,ratingfive,"fantastic graphics, hardly any ads, but time flies when you're playing as sooooo addictive!
",non-info
lensix,ratingfive,"great game ,i have ever played
",non-info
lenthree,ratingfour,"love this game
",non-info
lenseven,ratingfour,"otherwise i love the gameplay new content.
",non-info
lenfourteen,ratingfive,"graphic are very awesome, i like the tunnel part & rope one frist class game
",non-info
lenfour,ratingfive,"mine cart is awesme
",non-info
lenfour,ratingfive,"superb game, recommended download
",non-info
lenthree,ratingfive,"weel don.o:-)
",non-info
lenfour,ratingfive,"awesome and excited game
",non-info
lenthirteen,ratingfive,"it's the most addictive game, and so different from the first one:-)
",non-info
lentwo,ratingfive,"awesome game.
",non-info
lenfour,ratingfive,"its free and awesome !
",non-info
lentwo,ratingfour,"nice game
",non-info
lennine,ratingone,"i will change to 5 stars when i can play.
",non-info
lenfive,ratingfive,"the game play is super.
",non-info
lenfour,ratingfive,"very nicely built game.
",non-info
lenfive,ratingone,"doesnt work plz fix it
",non-info
lenseven,ratingfive,"sgs3 - great, last update fixed lots of glitches.
",non-info
lensix,ratingfive,"this game is alot of fun!
",non-info
lenfour,ratingfive,"no issues with game.
",non-info
lenseven,ratingfive,"make sure you temple 3 but great job
",non-info
lenfive,ratingfive,"at school , we have contests .
",non-info
lensix,ratingone,"no response from support 2 days later.
",non-info
lennine,ratingfour,"much more challenging which lacked in the other game.
",non-info
lenfive,ratingthree,"good bit better then temple run1
",non-info
lenfour,ratingfive,"subway surefurs or temple 2
",non-info
lenthree,ratingfour,"lots of fun!
",non-info
lenfour,ratingfive,"good game nice work
",non-info
lennine,ratingtwo,"i don't get was is fun about it
",non-info
lentwo,ratingfive,"fresh game
",non-info
lenfive,ratingfive,"great graphics and great features
",non-info
lenfour,ratingfive,"y tiene cool graphics
",non-info
lenfour,ratingfive,"this app is amazing!
",non-info
lentwelve,ratingfour,"still a great game, but it's over for me too soon.
",non-info
lentwo,ratingfive,"great game!
",non-info
lenseven,ratingfive,"this game deserves more than five stars.
",non-info
leneleven,ratingfive,"its better than the first and is like having 3 games in 1!
",non-info
lentwentytwo,ratingfive,"i love this game i like it better than temple run this is very fun i hope they make a temple run 3
",non-info
lentwo,ratingfive,"super fun
",non-info
lenfour,ratingfive,"i love this game
",non-info
lentwelve,ratingfive,"very addicting and a great improvement to the amazimg temple run game.
",non-info
lenfive,ratingthree,"a far less frustrating experience.
",non-info
lenfour,ratingfive,"best temple run ever
",non-info
lenfour,ratingfive,"i love this game
",non-info
lentwo,ratingfive,"fun game
",non-info
lenfour,ratingthree,"i like temple run.
",non-info
lentwo,ratingfive,"awesum timepaas
",non-info
lenseven,ratingfive,"its fun better than the old one
",non-info
lenfour,ratingfive,"excellent game, good fun
",non-info
lenseven,ratingfive,"best game ever nothing more to say!
",non-info
lennine,ratingfive,"very vey nice we can enjoy full time pass
",non-info
lenthree,ratingfive,"deserves a 5 star
",non-info
lentwo,ratingfive,"addict game.!
",non-info
lenfour,ratingfour,"i lvd dis gme
",non-info
lennine,ratingfive,"simply awesome cant get my hands off this game
",non-info
lennine,ratingfive,"but other then that i do enjoy playing it :)
",non-info
lenfour,ratingfive,"its a good game.
",non-info
lenfour,ratingfive,"i like this game
",non-info
lennine,ratingfive,"i love it my favorite part is the gems.
",non-info
leneleven,ratingfive,"leaps and bounds better than all the other games like it.
",non-info
lentwelve,ratingtwo,"i truly love this game its just stops working on my phone
",non-info
lenthree,ratingfive,"better then temp 1.
",non-info
lentwo,ratingfive,"nc game
",non-info
lenten,ratingfive,"the graphics are gorgeous, and performance is great (on a sphd710).
",non-info
leneleven,ratingfive,"i tried very much to complete this but still i cant
",non-info
leneight,ratingfive,"good job guys , i love to play this .
",non-info
lenseven,ratingfive,"just play it to feel the excitement.
",non-info
lentwo,ratingfive,"fun game
",non-info
lenfour,ratingfive,"i love this game!
",non-info
lenthirteen,ratingfive,"the game is really good, it has more content than the first one.
",non-info
lentwo,ratingfive,"dope game!
",non-info
lenten,ratingfive,"this game is a must have for all android user.
",non-info
lenseven,ratingfive,"good graphics, and simple but addictive gameplay.
",non-info
lenthree,ratingfive,"good job imangi.
",non-info
lensixteen,ratingfive,"i refused to delete the game and leave a comment because  i knew tr2 would only improve.
",non-info
leneight,ratingfive,"the temple run 2 is really improved then temple run1.
",non-info
lenseven,ratingfive,"this is awesome and mind blowing game.
",non-info
lensix,ratingfive,"its an addictive and fun game.
",non-info
lennine,ratingfive,"ok but toooo many obticles come up so fatly
",non-info
lensix,ratingfive,"fun game to pass the time.
",non-info
lenseven,ratingfive,"and i love the added features too.
",non-info
lenfour,ratingfive,"its lot of fun.
",non-info
lenfour,ratingfive,"epic discrobes it all
",non-info
lenthree,ratingfive,"love this game
",non-info
lenfive,ratingfive,"very addictive and fun game.
",non-info
lenseven,ratingfive,"better than the first love the upgrades.
",non-info
lentwo,ratingfive,"excellent game.
",non-info
lenseven,ratingfive,"a great sequel to an addictive game.
",non-info
lenfive,ratingfive,"so fun and very addictive
",non-info
lenfive,ratingfive,"better than 1st.a great sequel
",non-info
lensix,ratingfive,"really nice game and awesome graphic
",non-info
lentwo,ratingfive,"great game
",non-info
lenfour,ratingfour,"its really nice game.
",non-info
lensix,ratingfour,"have fun with this running games
",non-info
lenthirteen,ratingfour,"in this version you can only unlock scarlet, barry bones, and karma lee.
",non-info
lenfive,ratingfour,"graphics have been improved much.
",non-info
lenfour,ratingfive,"i simply love it!
",non-info
lenseven,ratingfive,"hope it a fun game to play
",non-info
lenten,ratingfive,"this version is an absolute delight from the previous version.
",non-info
lenthree,ratingfive,"addicting game:d
",non-info
lentwo,ratingfive,"favourite game!
",non-info
lennine,ratingfour,"it is fun and i have to play it
",non-info
lenseven,ratingfour,"overall it's a lot of fun.
",non-info
lenfive,ratingfive,"this game is totaly awesome.
",non-info
leneleven,ratingthree,"this is most often rivers, followed immediately by the rotating spikes.
",non-info
lenfive,ratingfive,"good game i recomend it
",non-info
lenfive,ratingfour,"i like it its cool
",non-info
lentwo,ratingfive,"wow fun
",non-info
lenthree,ratingone,"help someone smart.
",non-info
lentwelve,ratingfive,"i always play this game on my free time, very good sequel
",non-info
