Length,Ratings,Review,Relevant
leneight,ratingfour,"too much stuff is bought with fish bucks.
",info
lensix,ratingfive,"slow play when you start out.
",info
lenseventeen,ratingthree,"fun game, been having hours of enjoyment but started to force close regularly which is very frustrating.
",info
lennine,ratingfour,"still wish prices w fish bucks werent so high.
",info
lenten,ratingfour,"i really like this game, but the rates are expensive.
",info
leneleven,ratingfour,"pretty and fun, great time killer but wears on the battery
",info
leneighteen,ratingfive,"pretty kool but i lost my name and tanks when i had to reset my tablet that sucks
",info
lenseven,ratingfour,"wish it was easier to get fishbucks.
",info
lentwenty,ratingtwo,"got a new phone and now everytime i play i have to re download the app or it wont let.
",info
lenten,ratingtwo,"im getting nowhere restoring to same spot over and over.
",info
lenten,ratingone,"i have just installed this game, straight away it crashed.
",info
lensix,ratingone,"rubbish it keeps crashing on me
",info
lenfifteen,ratingfive,"game love t so much fish bucks are a little high but its worth it
",info
lenthree,ratingthree,"always force closing
",info
leneight,ratingthree,"its koo but it gets stuck a lot!!
",info
lenfourteen,ratingfive,"i love this but getting bucks only to hard pls make this as easier ....
",info
lentwelve,ratingfive,"amazing but needs more events but get it downloaded,best game ever!!!
",info
lenfiftyseven,ratingfive,"works great on my tablet, my only issues with this game is the difficulty to earn coins and fish bucks. if those were easier i would play more often and i would actually buy them because i know i would be able to earn more after i blow through them so quickly because of the steep prices.
",info
lenthirtyseven,ratingfive,"i also read that there are some quests u must pay cash for and you can not skip it. we should be able to skip those even if we had to spend some coinage to do so.
",info
lentwentyone,ratingfive,"fix the ease of collecting coins, fish bucks, and lower prices in the store and it would be even more fun.
",info
lentwelve,ratingfour,"but it's hard to level up and gather up some bucks...
",info
lenseven,ratingfour,"love game but freezes on daily spin
",info
lensixteen,ratingfive,"it would be nice if you could earn fish bucks with some of the breeding fish.
",info
lenthirteen,ratingfive,"haven't had many problems with it forcing close since the update though.
",info
leneighteen,ratingfive,"fun game but needs to be easier to earn fish bucks and the events need to start sooner...
",info
leneleven,ratingfour,"3 of my favorite fishes to buy and sell are all gone.
",info
lennine,ratingfour,"da big icons and the bubble r so rediculous!
",info
lentwelve,ratingfour,"but i ddnt like the way it looks at my toshiba tablet.
",info
lentwentythree,ratingfour,"its cool but it gets too repetitive there needs to be something more in between the growing, selling and breeding of the fishes.
",info
lenseventeen,ratingthree,"the only thing its missing is more fish,room and fish bucks its great but sometimes boring!
",info
lenfifteen,ratingfour,"fun but not enough to do everything takes so long. breeding, growing and so on
",info
lenten,ratingfour,"i like this a lot, but force closes soooo often
",info
lennineteen,ratingfive,"i love this game but it would be great if you could use your coins to buy fish bucks.
",info
lenthirteen,ratingfive,"even if it would be 10,000 coins for one fish buck, it would ma
",info
lensixteen,ratingthree,"force closes wayyyy too much with new version on droid x, esp with the new event.
",info
lenfive,ratingthree,"always his issues loading too.
",info
lensix,ratingtwo,"soooooo smaallllll cant read the letters.....
",info
leneighteen,ratingfive,"only issue, my events and submarine ride options have completely disappeared and i'm not happy about that.
",info
lenfourteen,ratingthree,"bt now the thing thats keepin me from fully enjoyin it is the money..
",info
lenfifteen,ratingthree,"it seems we can get coins by the bunches bt we cant get fish bucks.
",info
lenthirteen,ratingthree,"mostly evrythin in the store is able to be bought by fish bucks.
",info
lentwenty,ratingthree,"and now i cant even play the new egyptian dive thing, it jus takes me back to my home screen.
",info
leneleven,ratingthree,"maybe its my phone bt the fish bucks needs more fixing.
",info
lenfourteen,ratingfive,"only downfall is when i got my new phone i lost my previous game
",info
lentwentyfour,ratingfive,"tapfish is a nice game but when it come to the bucks i a problem since i have no i have to wait 3 day.
",info
lenthirteen,ratingfour,"also if you pay for bucks you only get coins when you sell.
",info
leneight,ratingfour,"if you could earn bucks that would help.
",info
leneleven,ratingfour,"and if they got their time straight that would help too...
",info
lenthirtyfour,ratingfive,"just wish there was a way to trade in coins for fish bucks. don't like having to buy them in order to get the fish i need for trophies or challenges in breeding.
",info
lentwentyeight,ratingfour,"should be able to earn fishbucks easier or at least make some of the fish cheaper other than that seems like a pretty long term game not bad
",info
lenfive,ratingthree,"but it force closes alot!
",info
lenten,ratingfive,"anyone else having problems when trying to view your quests?
",info
lenfive,ratingfive,"app keeps crashing every time.
",info
lenfourteen,ratingtwo,"enjoying playing tap fish but constant force closes on quests beginning to get frustrating.
",info
lentwentythree,ratingone,"i'm changing my rating from 5 to 1 because i can't play any of the events without it up forcing me to close!
",info
lentwentytwo,ratingfour,"wish you could convert coins to bucks, or when you buy a fish for bucks you sell it for bucks, not coins...
",info
lentwentyone,ratingfive,"this is the best android game i have played and the only problem is u have to pay to get fishbucks.
",info
lenfour,ratingthree,"fish die too quickly.
",info
lennine,ratingthree,"expensive breedables but all in all, a good game.
",info
leneleven,ratingthree,"forced forecloses all the time sad because this game is awesome
",info
lensixteen,ratingone,"having issues with the game, i have not once been able to do a dive mission.
",info
lennine,ratingone,"game keep kicking me out every time i try.
",info
leneighteen,ratingfour,"this is a fun game and the kids enjoy it too, sometimes forces close but usual runs good.
",info
lentwentyone,ratingfive,"i only wish that wen i accidently deleted the app wen i got it bac i didnt hav to start over
",info
lentwelve,ratingthree,"just they need more free fish bucks, instead of objects not needed.
",info
leneleven,ratingthree,"i wish it wasn't so dependent on spending real money.
",info
lenten,ratingthree,"game shuts down alot but other than that its great.
",info
lensixteen,ratingthree,"way better then the exotic version, but still wish everything wasn't based off fish bucks.
",info
lenfourteen,ratingfour,"wish though that most of the items could be easilier purchased with just coins...
",info
lenseven,ratingthree,"sometime the program is forced to close.
",info
lennineteen,ratingfour,"i only wish you could speed up breeding labs faster earn more fish bucks and have more free quests!!!
",info
leneleven,ratingone,"third dam time this app has takin money off my account .
",info
lenfifteen,ratingthree,"could be easier to navigate and takes up way too much space on my phone.
",info
leneight,ratingthree,"relies too much on premium purchases as well.
",info
lentwentyeight,ratingfour,"best game ever i only wish i could transfer my tank from my old phone to my new phone so that i wouldn't have to start over.
",info
lentwentynine,ratingfour,"would give it 5 stars, but on my xperia mini pro the home button when visiting neighbours is really small, and i end up clicking objects rather than the button.
",info
lenthirty,ratingfive,"the game is absolutely enthralling, only it would be nice if the in-game clock didn't run absolutely off of real time due to thr fish breeding and ageing.
",info
lentwentythree,ratingfour,"always want to see what mystery fish i breed, but it runs slow i have to click the wait button way too often
",info
lentwentytwo,ratingfour,"although needing a card to purchase fish bucks or additional coins instead of putting it on the next phone bill is bummer
",info
lensix,ratingfive,"make fish bucks easier to earn....
",info
lenten,ratingfive,"it's cool and all but fishes are to expensive.
",info
lenthirteen,ratingfour,"love this game wish there was better ways to earn fish bucks though
",info
lenseventeen,ratingfive,"great app but the number of fishbucks is low and i wait too long to get 1 fishbuck
",info
lensixteen,ratingone,"i dont understand why we didnt have new year event for iso did thats not fair.
",info
lenfourteen,ratingone,"i would give five stars if we could get the events like iso does
",info
lenseventeen,ratingfive,"more free fish bucks and help to restore the previous games to bring over to another phone.
",info
lennine,ratingfour,"i love this game but needed to more option
",info
lennine,ratingfour,"i love this app but it a bit slow. :-)
",info
lenten,ratingfive,"love the game just wish it was a littles cheaper
",info
lenten,ratingone,"love it even more esp with the shorter breeding time.
",info
lensixtythree,ratingfive,"okay here's a idea do a pet event give a dog as a breedible and do one of the prizes a alligator please and do a gold fish in a bowl  decoration that moves if you can but if you don't like this idea you don't have to do it i just want to make tapfish a really cool game
",info
lentwentytwo,ratingfive,"i have my tanks for two day and i like it so far, i'm waiting for more ways to make money...
",info
lenseventeen,ratingfour,"when i try to breed my limited breedables i get  a message that i dont have any!
",info
leneleven,ratingfour,"the only problem is it's hard to get fish bucks...
",info
lenten,ratingfour,"i ended up with 15 watts to 8 swifty - losing 4 of them
",info
lenthirtyseven,ratingfour,"if those were easier i would play more often and i would actually buy them because i know i would be able to earn more after i blow through them so quickly because of the steep prices.
",info
leneight,ratingone,"i have lost a whole tank to them.
",info
lennine,ratingfive,"only wish more fish could be purchased with coins
",info
lenseventeen,ratingfour,i would give it 5 star but every time play on  its some time freesy all the time.,info
lensix,ratingfive,"i love this game play it.
",non-info
lensixteen,ratingfour,"i downloaded this game for my daughter, but i end up playing it all the time.
",non-info
leneight,ratingfive,"i love it better after i updated it
",non-info
lenthree,ratingfive,"love this game.
",non-info
lentwo,ratingfive,"im hooked.
",non-info
lenthree,ratingone,"das messed up!!!!
",non-info
lenfive,ratingthree,"otherwise, a good, fun game.
",non-info
lenseven,ratingone,"please fix or i will be uninstalling.
",non-info
lenfour,ratingone,"christmas and non christmas.
",non-info
lentwelve,ratingthree,"been playing over a year but the new updates screwed it up!
",non-info
lentwo,ratingthree,"bit annoying.....
",non-info
lentwentyfive,ratingfive,"this game has been a blessing to me and her, we spend hours playing it together and she's learning a lot along the way.
",non-info
lenthree,ratingfour,"much more fun.
",non-info
lensix,ratingfour,"but overall its a good game. :-( & :-)
",non-info
lenfour,ratingfive,"i love this game!!!!!!!
",non-info
lennine,ratingfive,"tap fish is the best fish game out there.
",non-info
lennine,ratingfive,"(and ive looked)even better then fishville on facebook!!!
",non-info
lentwenty,ratingfour,"if you like games with get you addicted you will love this game been playing on my tablet and phone.
",non-info
lensix,ratingfive,"great fun, cant put it down
",non-info
lenfour,ratingfive,"soooo addicted to it.
",non-info
lenfour,ratingfive,"i loved this game!
",non-info
leneight,ratingtwo,"before the update i would have given 5 stars.
",non-info
lenseven,ratingtwo,"the layering update is a total disaster.
",non-info
lensix,ratingone,"uninstalled and will never install again.
",non-info
lenfour,ratingfive,"just love the game.
",non-info
lenfour,ratingfive,"a great little game
",non-info
lenfour,ratingfive,"i loooove this game!
",non-info
lenseven,ratingfive,"i give this game a five star...
",non-info
lenseventeen,ratingfive,"i love playing tapfish and also think the live wallpaper is neat on my phone and tablet..
",non-info
lenfourteen,ratingfive,"i have my own real fishtanks at home but i still play tapfish lol
",non-info
leneight,ratingfive,"love this i have no problems with tapfish.
",non-info
lenthree,ratingfive,"love this game
",non-info
lenten,ratingthree,"my other apps/games started back where i left off.
",non-info
lenfour,ratingfive,"i love this game
",non-info
lenseven,ratingfive,"the fish are cute i like it.
",non-info
lenfour,ratingfive,"great and addicted app!!
",non-info
lenthree,ratingfive,"love this game.
",non-info
lenthree,ratingthree,"mehh gotten better
",non-info
lentwo,ratingfive,"itz cool
",non-info
lenfive,ratingfour,"looks great on a tablet!
",non-info
leneleven,ratingfive,"this game has never failed on me unlike many other apps..
",non-info
lenthree,ratingfive,"love the game....
",non-info
leneight,ratingfive,"and it was fine on my htc inspire???
",non-info
lenthree,ratingfive,"love this game!
",non-info
leneleven,ratingfive,"its addictive and my 6 month old loves interacting with the fish!
",non-info
leneight,ratingthree,"this is a fairly good fish tank simulation.
",non-info
lenfour,ratingone,"game bought by syrians.
",non-info
lenten,ratingfive,"it is time consuming to level but a nice challenge
",non-info
lenten,ratingone,"fix this asap or i'm done with this game.
",non-info
lenseventeen,ratingfive,"its fun when u r waiting somewhere like dr office or while ur wife shop or (browsers!!!!!)
",non-info
lensix,ratingfive,"its like playing a facebook game;-)
",non-info
lenfour,ratingfive,"very fun to play
",non-info
lentwentyseven,ratingthree,"come on it makes it no fun bcuz i can't afford to play n get trophies n my 8 yr old son n i love this game.
",non-info
lenfive,ratingfive,"much improved from 2 years ago!
",non-info
lensix,ratingfive,"this is a veary fun game
",non-info
lenfour,ratingfour,"tap fish is awesome!
",non-info
lentwenty,ratingfive,"you will have to keep up your coin count with breeding and selling fish but that's free and easy!
",non-info
lensix,ratingfive,"me and my kids love it!
",non-info
lenthirteen,ratingfive,"easier to manage tanks and breeding when using a spreadsheet to keep track.
",non-info
leneight,ratingfive,"it grat i love it play a lot
",non-info
lenthree,ratingfive,"game is great...
",non-info
lenfour,ratingfive,"i love this game..
",non-info
lenthirtyeight,ratingfive,"i love this game it is very interesting and it is fun it is like having your own fish and being able to take care of them and there are fish that you would never think of it
",non-info
lensix,ratingfive,"i still absolutely love this app.
",non-info
lenfive,ratingfour,"i love the different events.
",non-info
lensix,ratingfive,"its like we have real pets
",non-info
lenthree,ratingfive,"great casual game.
",non-info
leneight,ratingfour,"my kids & i like to play this game.
",non-info
lenfour,ratingtwo,"cool game i guess!!
",non-info
lenseven,ratingone,"i'm very unhappy with this game!!
",non-info
lenthirtytwo,ratingfive,"i luv this app it is awsome i get ro feed and buy fish with fish bucks and fish tokens u dont even have to buy any thing with your own money.
",non-info
lenthree,ratingfive,"love this game
",non-info
lenthirteen,ratingfour,"takes a while to gt into bt whn u gt goin its good :-)
",non-info
leneleven,ratingfive,"tap fish has really improved after mobage sold out to gameview......
",non-info
lenseven,ratingfive,"i wish i could give more stars!!!!!!!
",non-info
lenfour,ratingfive,"its a great gane
",non-info
lentwo,ratingfive,"great app
",non-info
lentwo,ratingfour,"tap fish
",non-info
lenfour,ratingfive,"great to pass time
",non-info
lentwo,ratingfour,"fun game..
",non-info
lenthree,ratingfive,"enjoy playing it
",non-info
lensix,ratingfive,"its like a real fish tank
",non-info
lenfour,ratingfive,"totaly love this game
",non-info
lentwo,ratingfive,"help asap!
",non-info
lenthree,ratingfive,"love this game!
",non-info
lenthree,ratingfive,"when passing time
",non-info
lenthree,ratingfive,"super love it
",non-info
leneight,ratingfive,"i am at a stop in the game.
",non-info
lenthree,ratingone,"pls fix issues.
",non-info
leneight,ratingfive,"its good for when your bored and stuff
",non-info
lentwo,ratingfive,"excellent app
",non-info
leneight,ratingfive,"i love it it is a good addition
",non-info
lenfive,ratingfour,"keeps me busy for hours.
",non-info
lenseventeen,ratingfive,"i love it it soothes me when nothing else in the world seemd to be going right
",non-info
lenseven,ratingfive,"great game tons of fun very addictive
",non-info
lenfive,ratingfive,"this game is so fun
",non-info
lentwo,ratingfive,"great game
",non-info
lenthree,ratingfour,"love breeding fish!
",non-info
lenfourteen,ratingone,"i love this game and i started all over yet again for the 3rd time!
",non-info
lentwo,ratingfive,"awesome game!!
",non-info
lensix,ratingfour,"really fun game, much easier too :)
",non-info
lenthirteen,ratingthree,"tap fish is a good game but it got boring after a bit.
",non-info
lenfive,ratingthree,"reveiw by lucia malvone, aged 9.
",non-info
lenseven,ratingfive,"don't f up no more people.
",non-info
lenfourteen,ratingfive,"enjoy it almost as much as my real ones, clean up is easier too.
",non-info
lenseven,ratingfive,"all i gotta say is its awesome
",non-info
lentwo,ratingfive,"absolutely fun
",non-info
lentwo,ratingfour,"tap fish
",non-info
lenfour,ratingfive,"new version is great
",non-info
lentwo,ratingfive,"great game
",non-info
lensixteen,ratingfive,"best pet ever--fish to feed, watch, and breed while designing the entire dreamy aquarium theme
",non-info
lentwelve,ratingfive,"it keeps my son occupied and in his social state of mind...
",non-info
lensixteen,ratingthree,"but overall the game is great fun,   even though i spend way too much time playing.
",non-info
lenten,ratingthree,"fun way to take care of fish without the expense.
",non-info
lenfifteen,ratingfive,"i luv the game who ever doesent have this game u need to get it
",non-info
lenfour,ratingfive,"super fun, super addicting!
",non-info
lentwo,ratingfive,"awesome game!
",non-info
lentwo,ratingfive,"tap fish
",non-info
lenfive,ratingfive,"i really like the app.
",non-info
lenthirty,ratingone,"i've had this game for a year and i think i'm going to uninstall it because there's nothing to do but feed fish and clean out tanks.
",non-info
lenfour,ratingfive,"the best game fish
",non-info
lenthree,ratingfour,"fun to play.
",non-info
lennine,ratingfive,"i don't think anyone can top this game.
",non-info
leneighteen,ratingfive,"can design your own tank, takes a little while to complete tasks they give you but pretty awesome!
",non-info
lenfour,ratingfive,"i love this app...
",non-info
leneight,ratingfive,"it's fun,and i love my fish!!!!!!
",non-info
lenfour,ratingfive,"best fish game ever!!!!
",non-info
leneleven,ratingfive,"fun games to get more fish and objects for your tank
",non-info
lenseventeen,ratingfive,"im just glad that i dont havebto sit at a computer to play a game like this.
",non-info
lentwo,ratingfive,"nice app
",non-info
leneight,ratingone,"i uninstalled, reinstalled & restored (major pita) no help!!!
",non-info
lenthree,ratingfive,"love this game
",non-info
lenfive,ratingfive,"so easy my kids play :)
",non-info
lenthirteen,ratingthree,"you must clean the tank and feed the fish on a regular basis.
",non-info
lennine,ratingthree,"i'm only at level 6 so maybe this improves.
",non-info
leneleven,ratingfive,"this game keeps my chold quite for hours at a time.
",non-info
leneight,ratingfive,"my six year old niece loves this app!
",non-info
lenseven,ratingfive,"has qwirks, but a great addictive game
",non-info
lenthree,ratingfive,"lots of fun
",non-info
lentwo,ratingfive,"translation awesome
",non-info
lenthree,ratingfive,"very nice app.
",non-info
lenfour,ratingfive,"a good pass time.
",non-info
lenfour,ratingthree,"basic game, pretty zen.
",non-info
lennine,ratingfive,"i have played this game  in  my sisters cell.
",non-info
lentwo,ratingfive,"fun fun
",non-info
lentwo,ratingfive,"great game
",non-info
lenfour,ratingfive,"what a cool game!
",non-info
lentwo,ratingfour,"great app....
",non-info
lenfive,ratingfour,"i like fish live better
",non-info
lenfour,ratingfive,"tap fish is great
",non-info
lentwo,ratingfive,"nice game
",non-info
leneighteen,ratingfive,"i have been hooked for a couple of years, and i still can't put the game down.
",non-info
lentwo,ratingfive,"great game
",non-info
lentwo,ratingfive,"great game
",non-info
lenthree,ratingfive,"lots of fun
",non-info
lensix,ratingfour,"runs well on my s iii.
",non-info
lensix,ratingthree,"the secret is the white grunt.
",non-info
lenthirteen,ratingfive,"recommended game - last 4 spin to win free have been the same rocks item....
",non-info
lenseven,ratingfive,"i am very addicted to this game
",non-info
lenfour,ratingfive,"so awesome love it!!!
",non-info
lenthree,ratingfour,"good time waster
",non-info
lenseven,ratingfive,"good app fun when time to kill
",non-info
lenfour,ratingfive,"love this crazy game!
",non-info
lentwo,ratingfive,"great game.
",non-info
lensixteen,ratingthree,"ya its a good game but there are few things to upgrade work on that guys
",non-info
lenfifteen,ratingfive,"but had to cuz i play this game more then i talk on the phone!
",non-info
lenthree,ratingfive,"its amazingly great
",non-info
lenthree,ratingfive,"love the game
",non-info
lennine,ratingfive,"if u like fish u will love this game
",non-info
lentwo,ratingfive,"fun game..
",non-info
lennineteen,ratingfive,"i love this game but the only thing wrong with it is that i can't stop playing it !
",non-info
leneight,ratingfour,"love this game and so does my grandson.
",non-info
lensix,ratingfive,"i can't stop playing it ;)
",non-info
lenfive,ratingfive,"good fun love this game.....
",non-info
lenthree,ratingfive,"nice time killer
",non-info
lenseventeen,ratingfour,"a fairly good rendering of tap fish although the one i recall from ios had better gameplay
",non-info
lenfour,ratingfour,"plus it's free!
",non-info
lenseven,ratingfive,"it's relaxing and fun to play.
",non-info
lenfour,ratingfive,"i love this app!
",non-info
lentwo,ratingfive,"love itpppl
",non-info
lenfive,ratingfive,"this game is da shiznit.
",non-info
lenthree,ratingfive,"verry nice game..
",non-info
lentwo,ratingfive,"amazing game
",non-info
lenthree,ratingfive,"great addictive game!!
",non-info
lenfour,ratingfive,"entertaining as hell lol
",non-info
lenfour,ratingfour,"finally fixed by devs.
",non-info
lentwo,ratingfive,"fun game
",non-info
lenthirteen,ratingthree,"fish keep dying & had to write a review to get fish bucks.... :d
",non-info
lensix,ratingfive,"i played for over six months.
",non-info
lentwo,ratingfive,"great game
",non-info
lenthree,ratingfour,"love this game!!
",non-info
lensix,ratingfive,"this game is my stress reliever
",non-info
lennineteen,ratingone,"go ahead have fun trying to make some money to buy stuff that you must have to move forward.
",non-info
lentwo,ratingfive,"fun fun
",non-info
lentwo,ratingfive,"great game.
",non-info
lenseven,ratingfive,"lots of fun for the whole family
",non-info
lenfour,ratingfive,"i love this game.
",non-info
leneight,ratingfive,"one of the best hammed i ever playex
",non-info
leneleven,ratingfive,"daily lookafter and play game with interesting events to liven itup
",non-info
lentwo,ratingtwo,"sprint evo 4g.
",non-info
lenfour,ratingtwo,"the egyptian game is.
",non-info
lenseven,ratingfive,"great app ongoing  enjoyment with holiday bonuses
",non-info
lensixteen,ratingfive,"but this game is awesome and love all the different fish to raise, breed and sell!
",non-info
lentwo,ratingfive,"excellent game
",non-info
lenfour,ratingthree,"decent to cure bordom
",non-info
lenfive,ratingfive,"my gf loves this game!!
",non-info
lenfour,ratingthree,"i love the game.
",non-info
lentwo,ratingfive,"exciting game!!!
",non-info
lenfive,ratingfive,"its so fun and relaxing.
",non-info
lenthree,ratingtwo,"thid really sucks!!!!!!!!
",non-info
lenseven,ratingtwo,"initially i rated this game as 5 stars.
",non-info
lentwentysix,ratingfive,"best fish app ever so fun even for adults and children its awesome and gives off some responsibility and you feel as if their so real.
",non-info
lenfour,ratingfive,"i love this game.
",non-info
lenfive,ratingfive,"i can't stop playing
",non-info
lenseventeen,ratingfive,"i had this game for another andriod and it was bad but now this game is amazing.
",non-info
lensix,ratingfive,"tapfish is fun, challenging and addictive.
",non-info
lenfive,ratingfive,"other than that, enjoyable app.
",non-info
lensix,ratingfive,"this game is so much fun
",non-info
lenthree,ratingthree,"lovely fish tanks.
",non-info
lenthree,ratingthree,"terrible games tho.
",non-info
lenthree,ratingfive,"totally cool game!!
",non-info
lenfive,ratingone,"emailed developer but no response.
",non-info
lentwo,ratingfive,"cool game.  :)
",non-info
lenfourteen,ratingfive,"u just have to manage ur fish to get as many coins as possible
",non-info
lenten,ratingfive,"tapfish is the best virtual reality fish app out there!
",non-info
lenfive,ratingfour,"other than that great game.
",non-info
lentwo,ratingfive,"tap fish
",non-info
lenseven,ratingfive,"i'm addicted i love this game
",non-info
leneight,ratingfive,"best app ever the fish are sooo adorable
",non-info
lenten,ratingthree,"if they fix this then its worth a 5 star rating.
",non-info
lenseven,ratingfour,"very relaxing to hear the water bubbling.
",non-info
lennine,ratingfour,"only takes a few minutes and you're done.
",non-info
lenfour,ratingfive,"i love this game
",non-info
lentwo,ratingfive,"great game.
",non-info
lenthree,ratingfive,"fun to play
",non-info
leneleven,ratingfive,"great game for children as well as adults to pass time!
",non-info
lenfive,ratingfive,"like a little too much!
",non-info
lenthree,ratingfive,"love the game
",non-info
lenfour,ratingfive,"great game, fantastic graphics...
",non-info
lenthree,ratingfour,"love the game..
",non-info
lenfive,ratingfive,"i have a gallaxy stellar.
",non-info
leneleven,ratingfour,"had this game on my 4th gen. ipod touch before it broke.
",non-info
lentwo,ratingfour,"great game
",non-info
lennine,ratingfive,"fun game to keep occupied during any down time.
",non-info
lentwentyfive,ratingtwo,"i could start up the game and play for a minute, then turn it off easily with no glitches in gameplay and no force closes.
",non-info
leneight,ratingtwo,"a great game has become my worst nightmare.
",non-info
lenfour,ratingfive,"great way to relax!
",non-info
lensixteen,ratingfive,"found this for my daughter to play and i wound up playing more than she does!
",non-info
lentwentysix,ratingfive,"looking for a game my children could play, i came across tap fish so i let them try it and found they both love the game!
",non-info
lennine,ratingfive,"i like dis game so much keeps me busy!
",non-info
lenfour,ratingthree,"fish live is better.
",non-info
lentwo,ratingfive,"tap fish
",non-info
lentwo,ratingfive,"great game...
",non-info
lentwo,ratingfive,"super awesome
",non-info
lenfourteen,ratingfive,"one of the few games that can keep my attention past a few weeks.
",non-info
lenseventeen,ratingone,"you spend $ for a free game only for them not to give you what you paid for.
",non-info
lenforty,ratingfive,"i love this game i'm on it for hours at a time like now, i have a newborn and it's 3 a.m. i should be trying to get some sleep but i'm stuck on my fish lol.
",non-info
lenfour,ratingfour,"i love my fishies!!
",non-info
lensix,ratingfive,"tapfish is a great casual play.
",non-info
lentwo,ratingfive,"great game.
",non-info
lentwentythree,ratingfive,"i recently got my own tablet, so one of the first things i did was look for a fish aquarium app to download.
",non-info
lentwo,ratingfive,"tommy-gunn
",non-info
lentwelve,ratingfour,"try deity wars use my referral code bla2248 for free legend card pack.
",non-info
lentwenty,ratingfive,"its awesome, gives me something to do when i'm bored, my kid loves it, and the fish are cool.
",non-info
lenthree,ratingfive,"easy to play.
",non-info
lenthree,ratingfive,"lots of fun
",non-info
lenfourteen,ratingthree,"i also have a question and i will appreciate it if i have ans....
",non-info
lensix,ratingfive,"awesome game, great for kids too!
",non-info
lenseven,ratingfive,"still have trouble figuring it out though
",non-info
lenfour,ratingfive,"i love this game!
",non-info
lenthree,ratingfive,"awesome great game!!!!
",non-info
lenthree,ratingfive,"funest game ever
",non-info
lenthirteen,ratingfive,"recommended game - last 4 spin to win free have been the same rocks item....
",non-info
lenfive,ratingfive,"i really like tap fish.
",non-info
lenfour,ratingfive,"the game is awesome
",non-info
lentwo,ratingfive,"great game.
",non-info
lenthree,ratingfive,"hours of entertainment!
",non-info
leneight,ratingfive,"breeding new kinds of fish keeps it interesting.
",non-info
lentwo,ratingfive,"great game
",non-info
lenthree,ratingfive,"love this game! :)
",non-info
lenfive,ratingfive,"very entertaining very good note
",non-info
lentwelve,ratingfour,"awesome game, with a great variety of fish including my favorite, cichlids.
",non-info
lenfour,ratingfour,"i enjoy this game.
",non-info
lenfour,ratingfive,"its a great game.....
",non-info
lenfifteen,ratingfive,"and from reading all of the reviews i really don't want to buy the....
",non-info
lenfour,ratingfive,"i love this game
",non-info
lenten,ratingfive,"love the fact it costs nothing to play and succeeded
",non-info
lensix,ratingfour,"will play couple days and update.
",non-info
lenseven,ratingfive,"but this game is soo much better!
",non-info
lentwo,ratingfive,"great game
",non-info
lenthree,ratingfour,"great little game.
",non-info
lenfour,ratingfive,"i absolutely love it!!
",non-info
lensix,ratingfive,"that would speed up the processes.
",non-info
lenten,ratingthree,"i only keep enough fish to keep my soon happy.
",non-info
lenfour,ratingone,"_droid bionic at level 48_
",non-info
lensix,ratingfive,"im having fun with my fishes.
",non-info
leneight,ratingfive,"very cool game keep up the good work.
",non-info
lenfive,ratingfour,"alright game and works well.
",non-info
lensix,ratingfive,"great passtime and so much fun!
",non-info
leneight,ratingfive,"nice to play when im waiting for people;)
",non-info
lennine,ratingfive,"awesome i love it i just absolutely love it!
",non-info
lenfour,ratingfive,"i love this app
",non-info
leneight,ratingfour,"but my 2yr old loves playing with the fish...!
",non-info
lenthree,ratingfive,"love this game...
",non-info
lentwelve,ratingfive,"its fun u can buy fish breed fish and visit peoples tanks!
",non-info
lentwo,ratingfive,"awesome game
",non-info
lenthree,ratingfour,"its super addicting!!
",non-info
lenthirteen,ratingfive,"love the game works great with the experia u would recumend it to every1
",non-info
lenseven,ratingthree,"passes time and that's about it
",non-info
lentwo,ratingthree,"kinda iteration
",non-info
lenthree,ratingfive,"yea not bad
",non-info
lensix,ratingfive,"she likes to feed the fish !!
",non-info
lenfour,ratingfive,"so fun and addicting!
",non-info
lensixteen,ratingfive,"can youse fix this please or send me a suggestion on how to fix it please?
",non-info
lenthree,ratingfive,"love this game.!!!!
",non-info
lenthree,ratingfour,"add me, booboohoneybun
",non-info
lentwo,ratingfive,"great game
",non-info
lensixteen,ratingfive,"you can breed new species of fish, and learn about the aquarium species there are now.
",non-info
lenseven,ratingthree,"it can be fun when your bored
",non-info
lenthree,ratingfive,"love this app!!!!!!!!
",non-info
lensix,ratingfive,"i love this game so much.
",non-info
lenfifteen,ratingfive,"the application manager, when you email then they actually help to resolve the minor problems.
",non-info
lenseven,ratingfive,"thank you for getting me my event
",non-info
lentwelve,ratingfive,"my sister had it on her phone and now i have it!
",non-info
lenseven,ratingfour,"but the game is still very addicting.
",non-info
lentwenty,ratingfive,"i enjoy playing this game because my parents dont' let me have real fish so i play with virtual ones
",non-info
lenfour,ratingfive,"fun game im addict.
",non-info
leneight,ratingfive,"tap fish is soooo addictive, its the best!
",non-info
lenfive,ratingfive,"good way to pass time.
",non-info
lenfour,ratingfour,"i love this app!
",non-info
lentwelve,ratingfour,"fish bucks are required to get the best fish and to decorate...=\
",non-info
lenseven,ratingfive,"lots of detail and fun to play.
",non-info
lenseven,ratingfive,"includes a live background of your tank.
",non-info
lentwo,ratingfive,"great game!
",non-info
lenten,ratingone,"im sick of trying to play and it massing up
",non-info
lentwo,ratingfour,"great app.
",non-info
lenthirtyone,ratingfive,"i love the way you are able to make these tanks very realistic if you choose to do so,which is exactly what i have done with all 4 of my tanks.
",non-info
