Length,Ratings,Review,Relevant
lenseventeen,ratingfour,"Although it kinda Sucks how I had to pay for multiple Downloads for each of my devices.
",info
lenthirteen,ratingthree,"i like everything about this app with 1 (very significant) exception.no swipe feature.
",info
lentwentythree,ratingthree,"i am super-dependent on using swipe to enter words, so without that, there's no real point in me having this app.
",info
lenfifteen,ratingtwo,"It won't autocorrect my misspellings when set to inert a period with double space.
",info
leneighteen,ratingtwo,"when set to insert a prediction, will insert a random word whenever I use punctuation and then space.
",info
lenten,ratingfive,"the only problem i have is the themes, needs more.
",info
lennine,ratingfive,"The only issue I have is lack of themes.
",info
lenfour,ratingfive,"Also, no Japanese support!? ...
",info
lenthree,ratingfour,"Which is lame. :/
",non-info
lensixteen,ratingtwo,"After the last update and the (smart space) I lost all my respect to this keyboard.
",non-info
leneleven,ratingfive,"I really didn't expect this app to be this good.
",non-info
lennine,ratingfive,"Just as it has done with this whole review.
",non-info
lensix,ratingfour,"It absolutely rocks on the tablet.
",non-info
lenthirteen,ratingfive,"If you're a Galaxy S3 user, shut up and give them your money.
",non-info
lentwentytwo,ratingfive,"SwiftKey took one of the biggest negative things about my phone's overall usability and made it one of its best features.
",non-info
lenthirtyone,ratingfive,"Obviously, you like anecdotal evidence if you're reading reviews, so here are the results of a typing test I just did comparing the native Samsung keyboard to iOS and SwiftKey.
",non-info
lensix,ratingfive,"It's well worth your money.
",non-info
lenseven,ratingtwo,"Complete trash compared to the PERFECT KEYBOARD.
",non-info
leneight,ratingfour,"In fact this happened while typing this review.
",non-info
lenthree,ratingfive,"This ap helps..
",non-info
lenfive,ratingfive,"Great work for language input.
",non-info
lenfour,ratingtwo,"I have only 1 complaint.
",non-info
leneight,ratingtwo,"With that, this would be a 5 star app.
",non-info
lenseven,ratingone,"what a scammy way to do things.
",non-info
lenfour,ratingone,"I want my refund...
",non-info
lenseventeen,ratingfive,"It's amazing how accurate the auto correct is and how it adapts to your typing style.
",non-info
lensix,ratingfour,"Other keyboards work fine with it.
",non-info
lenfourteen,ratingfive,"I really can't believe I've lived for years without thus keyboard app.
",non-info
lenseven,ratingfive,"The left swipe erase makes it great.
",non-info
lenfive,ratingfive,"Can't live without it
",non-info
lenseven,ratingfive,"Must have app for all android users......
",non-info
leneighteen,ratingfive,"SwiftKey is probably going to be the first and only app I will ever buy for my phone.
",non-info
lensix,ratingfive,"It just learns it by itself!
",non-info
lentwo,ratingfour,"Maybe fix?
",non-info
lennine,ratingfive,"Ended up shelling out for it when trial expired.
",non-info
lenten,ratingfive,"The set up, feel, look and overall flow is incredible.
",non-info
leneleven,ratingfive,"Learns how I type and what I would most likely say.
",non-info
lensixteen,ratingfour,"I am so used to this new keyboard that I don't want to go back.
",non-info
lentwentyfour,ratingfour,"The keyboard is quite customizable and has a lot of options that makes it a product you can't miss on your Android device.
",non-info
lenseventeen,ratingfour,"Also any way to make the keyboard scroll down while trying to view text in horizontal mode?
",non-info
lenthree,ratingfour,"iPhone's can.
",non-info
lentwo,ratingfour,"Otherwise, excellent!
",non-info
lensixteen,ratingfive,"I've tried many downloaded keyboards and this one is by far the best. Awesome app.!
",non-info
lentwo,ratingfour,"Amazing keyboard.
",non-info
lenseven,ratingfive,"I am SO glad I bought this.
",non-info
lenfive,ratingfive,"Running this on GB 2.36, CM9,  and CM10.
",non-info
lentwenty,ratingfive,"I've used so many keyboards including Swype Beta but this app beats them all in overall speed and accuracy.
",non-info
lenthirteen,ratingfive,"While I do like swiping, but it's only fast for small words.
",non-info
lenthirtyfour,ratingfive,"So when I tried SwiftKey I was surprised how it almost types itself,  thus,  saving a lot of time. Been using this for over a month - typing on touchscreen is actually enjoyable now. LOL!
",non-info
lenseven,ratingfive,"Way better than the crappy android ones.
",non-info
lensix,ratingfour,"I don't use Swype now.
",non-info
lenfive,ratingfour,"Predictions are really very good.
",non-info
lenfour,ratingthree,"Makes this keyboard useless.
",non-info
lenfour,ratingfive,"App is completely unusable.
",non-info
lenthree,ratingfive,"Best keyboard ever!
",non-info
lentwelve,ratingtwo,"I love the keyboard but not all the problems it has caused!
",non-info
leneight,ratingone,"I bought this keyboard for my fat fingers.
",non-info
lenfour,ratingfive,"A must buy app.
",non-info
leneleven,ratingfive,"It's got awesome prediction capabilities and really great keyboard interface.
",non-info
lenfive,ratingfive,"Probably its gingerbread's fault
",non-info
lenfive,ratingone,"I'm a fast typer.
",non-info
lenten,ratingfive,"Pops up words and phrases I use all the time.
",non-info
lenfive,ratingfive,"But this keyboard is awesome!
",non-info
lenfour,ratingfive,"Better than I hoped.
",non-info
lentwentysix,ratingfive,"The Samsung stock keyboard on my Galaxy siii is so lame in comparison, it makes me think Samsung is getting a kickback from Swiftkey and Google;)
",non-info
leneleven,ratingfive,"This app is really amazing how it can improve your typing.
",non-info
lenfourteen,ratingfive,"I it is also a Bonus that you can customize the keyboard in awesomeness!!
",non-info
leneighteen,ratingfive,"Well I have found my new keyboard i have tried many and this seems to be the best...!
",non-info
lensix,ratingfour,"This is my favorite keyboard again..
",non-info
lenfour,ratingtwo,"it's so bad ..
",non-info
lenten,ratingfour,"It almost seems as if it's reading your mind.
",non-info
leneight,ratingfour,"Talk about saving a lot of valuable time.
",non-info
lenten,ratingfour,"I don't know how I survived without this app.
",non-info
lenthree,ratingfive,"Definitely a buy.
",non-info
leneighteen,ratingfour,"I have been using SwiftKey for the past 1 year on the S2 and Note 1 and no problems at all.
",non-info
lenthree,ratingfive,"Worth every penny!!!!
",non-info
leneight,ratingfive,"I think the above comment says it all.
",non-info
leneleven,ratingfive,"I've even used Swype and this is still my favorite. :)
",non-info
lenseven,ratingfive,"And is way better then stock keyboard...
",non-info
lensix,ratingfive,"Best keyboard in the android market.
",non-info
lenfive,ratingfive,"Smooth typing and soooo smart!
",non-info
lentwo,ratingfive,"Thanks SwiftKey!
",non-info
lennine,ratingfive,"Makes typing easier, effortless and consume less time.  B-)
",non-info
lenfive,ratingfive,"The video says it all.
",non-info
lenseven,ratingfive,"This keyboard helps me out so much.
",non-info
lentwo,ratingfive,"Awesome stuff
",non-info
lenthree,ratingfive,"Excellent keyboard experience!
",non-info
lenfive,ratingfive,"Love this app more everyday
",non-info
lentwo,ratingfive,"Fantastic work!
",non-info
lenthree,ratingfive,"The best app!
",non-info
lenseven,ratingfive,"Best key board I have ever tried!!
",non-info
lenseven,ratingfive,"And I have tried alot of um
",non-info
lenfive,ratingfive,"This is the best. Period.
",non-info
leneight,ratingtwo,"Smooth as butter when is at its best ..
",non-info
leneight,ratingthree,"Very overrated keyboard in general in my opinion.
",non-info
lentwelve,ratingfive,"I was without this for a day or so and was lost...
",non-info
leneight,ratingfive,"Great, one of the best keyboard for Android.
",non-info
lenfive,ratingfive,"Title basically says it all.
",non-info
lennine,ratingfive,"It would definitely be the first thing to install.
",non-info
lenseven,ratingfive,"Makes typing ridiculously fast and highly customizable.
",non-info
lenseven,ratingfour,"For the keyboard on the next update?
",non-info
lenseventeen,ratingfive,"It is elegant and works well but I have just bought SlideIT and works better for me
",non-info
leneighteen,ratingfive,"Amazingly accurate, nimble, impossible to go back to any other keyboard after you get used to this one.
",non-info
lenfive,ratingfive,"Any I've tried several.
",non-info
lennineteen,ratingfive,"I got the free trial and after using it for just a few hours I bought the full version.
",non-info
lentwentyseven,ratingfive,"I don't find the keyboard layout all that unique (and the number pad takes some getting used to), but the predictive text is second to none.
",non-info
lentwentyone,ratingfive,"It makes all of my messages and email so much quicker and I don't think I could go back now!
",non-info
lenthirtyseven,ratingfive,"It's pretty decent straight from the start but the more you use it, the more it learns from you and within a few days I'm typing better than I ever have from a touchscreen device
",non-info
lensix,ratingfive,"Should be on every android device.
",non-info
lenfour,ratingfive,"I highly recommend it.
",non-info
lenfive,ratingfive,"Best app I have bought!
",non-info
leneleven,ratingone,"Who thought this was a great idea to force onto people?
",non-info
lensix,ratingone,"What's a wrong swiftkey people.
",non-info
lentwo,ratingfive,"Great settings!
",non-info
lenfour,ratingone,"Useless on the Galaxy S3
",non-info
leneleven,ratingthree,"I am too use to sliding my finger to type now.
",non-info
lensix,ratingfour,"Perfect keyboard minus a couple things.
",non-info
leneleven,ratingfive,"I love it better than the one came with the phone
",non-info
lenfour,ratingfive,"Predicts text unbelievably well.
",non-info
lenfour,ratingfive,"Definitely recommend the download.
",non-info
lenseven,ratingfour,"This does save you from many keystrokes.
",non-info
leneleven,ratingfive,"However,  the keyboard system that comes with touchwiz sucks pretty bad!!!
",non-info
lenseventeen,ratingfive,"And when you type a wrong word it fixes to the one that you were looking for!!!
",non-info
lenfour,ratingfive,"Swift key is awesome.
",non-info
lenthirtyone,ratingfive,"I'm a fast typist and I miss the mark on most android keyboards but Swift key picks up what I'm typing flawlessly I wouldn't recommend any other keyboard.
",non-info
lenfifteen,ratingfive,"It would let me sent nonsense words I've mistyped, something the iphone auto corrected.
",non-info
lenthirteen,ratingfive,"Swift key not only auto corrects but it learns from your typing style.
",non-info
lentwelve,ratingfive,"I love this keyboard its the best 4 dollars I have ever spent.
",non-info
lensix,ratingfive,"Very useful and easy to use.
",non-info
lennineteen,ratingfive,"You can also set it for spell checker but it doesn't automatically insert what IT thinks you mean.
",non-info
lentwelve,ratingone,"Love this app but for the moment it's too much work.
",non-info
lenfive,ratingfive,"I don't think so.
",non-info
lentwelve,ratingfive,"Otherwise an excellent keyboard with excellent predictive text and excellent spell check.
",non-info
lensixteen,ratingfive,"Not sure what is causing it but fix that and you will have pure keyboard perfection!
",non-info
lenfour,ratingfive,"Great keyboard, very accurate!
",non-info
lensixteen,ratingfive,"Just try and go back to a default keyboard after using this trial for a month.
",non-info
lentwentyeight,ratingfive,"got this a while back in the sale for 25p but had then got a iphone , but changed back to android recently , so installed again on my htc desire .
",non-info
lentwentyone,ratingfive,"i have allowed the app access to Facebook and twitter and also my sms messages to learn my style of writing .
",non-info
lenfive,ratingthree,"It's a normal keyboard.
",non-info
lenfive,ratingfour,"would be excellent after that.
",non-info
lentwentyone,ratingfive,"I have used this app for about one year and it is by far the best keyboard on any smart phone.
",non-info
lennine,ratingfive,"It seriously makes typing sooo much faster and easier.
",non-info
leneleven,ratingfive,"It learns from what I type and predicts crazy accurate stuff!
",non-info
lenseven,ratingfive,"I don't like something change it.
",non-info
lensix,ratingfive,"Like eveything else on this phone :)
",non-info
leneight,ratingfive,"Other than that, wouldn't change a thing.
",non-info
lenfourteen,ratingfive,"I love it makes my sms much better for things you get lazy about.
",non-info
leneight,ratingfive,"Way better than the terrible Samsung Galaxy S3 keyboard.
",non-info
lenten,ratingfive,"It's way faster and a million times more accurate.
",non-info
leneight,ratingfive,"Do yourself a favor and download this app.
",non-info
leneight,ratingfive,"The factory keyboard on my galaxy s3 is terrible.
",non-info
leneight,ratingthree,"This app is awesomeness but not without problems.
",non-info
leneight,ratingfive,"Learns as you type and makes perfect corrections.
",non-info
lensix,ratingfive,"The best keyboard for fast typers.
",non-info
lenten,ratingfive,"I honestly think this is the best keyboard on android.
",non-info
lenthree,ratingthree,"But not anymore...
",non-info
lentwelve,ratingthree,"Decent keyboard but not enough to warrant a purchase over the stock.
",non-info
lentwenty,ratingfour,"If this app and thumb keyboard could somehow have a baby app, then that would be the best keyboard ever.
",non-info
lenten,ratingfive,"Makes the predictions amd corrections with great ease and accuracy!
",non-info
lenthree,ratingfour,"Overall very good.
",non-info
lenfive,ratingfive,"That would make it perfect.
",non-info
lenthirteen,ratingfive,"I can't believe I was using the standard s3 keyboard for so long!
",non-info
lenthirteen,ratingfive,"This thing is simply the best touch screen keyboard I've ever used!
",non-info
leneight,ratingfive,"I wish I would have downloaded it earlier!
",non-info
lentwentyfive,ratingfive,"That said, SwiftKey is an extremely competent app that gets a deserved 5* from me and a huge well done and thanks to the dev team!
",non-info
lentwenty,ratingfive,"Going back to the android default made my texting while driving made it 10 times more dangerous than it already is.
",non-info
lenfour,ratingfive,"Excellent and very useful!
",non-info
leneleven,ratingthree,"I do I need to buy it again for my tablet?
",non-info
leneighteen,ratingfive,"Between this and swype its even bcuz they both work great and do what their supposed to do.
",non-info
lenseventeen,ratingfive,"It's just great, the looks of keyboards, how it knows what I'm about to type!
",non-info
lenten,ratingfive,"Predictions are changing to your style and tailored to YOU.
",non-info
lenthree,ratingfour,"Overall, great keyboard.
",non-info
lenfour,ratingfive,"I live this keyboard.
",non-info
lenseventeen,ratingfive,"I have use so many android keyboards and non of them even come close to this one!
",non-info
leneight,ratingfour,"Other than that,  this is a brilliant app:)
",non-info
lenten,ratingfour,"If that could be fixed i would rate this 5 stars
",non-info
lentwenty,ratingone,"It sucks too that they offer to get the tablet version instead, but of course, you have to pay again...
",non-info
leneight,ratingfour,"I can't type without this swift :-o
",non-info
lenseven,ratingfive,"This is the BEST keyboard out there.
",non-info
lenthree,ratingone,"Please fix it.
",non-info
lensix,ratingfive,"I would suggest it to anyone.
",non-info
leneight,ratingthree,"I use apostrophes and dot com a lot.
",non-info
lentwelve,ratingfour,"Ridiculous that assessment, bit cheaper, shot, duck, and see are all changed.
",non-info
lenten,ratingtwo,"It becomes more of a nuisance instead of a features.
",non-info
lenseventeen,ratingfive,"I've been using it for months and I can't imagine going back to anything else.
",non-info
lenten,ratingfour,"Would be 5 star if it was less than a pound
",non-info
lentwelve,ratingfour,"Man what a great upgrade to the factory keyboard on the phone.
",non-info
lenseven,ratingfour,"I am a want a be texter.
",non-info
lenthirteen,ratingfour,"I used the trial version of SwiftKey 3 for a month and loved it.
",non-info
lenfourteen,ratingfive,"Ive been using it for 1 full month and now im going to buy it!
",non-info
lenfour,ratingone,"Have reinstalled several times.
",non-info
lenseven,ratingfive,"You new to get this lol wow
",non-info
lensix,ratingfive,"Buy it and never look back.
",non-info
lenten,ratingone,"No reply to my request to have the difference refunded.
",non-info
lentwelve,ratingfive,"Soo much better than the Android and Samsung keyboard on my phone.
",non-info
lennineteen,ratingfive,"SwiftKey can finish your words, make predictions and know what you're typing even without hitting the scape bar.
",non-info
leneight,ratingfive,"Great Job swift key team kudos to you.!!!
",non-info
leneight,ratingfive,"Truly does what the ad says it do.
",non-info
lenfive,ratingfive,"Easily the best keyboard app.
",non-info
lenthirteen,ratingfive,"I can type on this just as I could type on my blackberry.
",non-info
lenten,ratingfive,"Infinitely better than Android's out-of-the-box keyboards.
",non-info
lenthree,ratingfive,"Very impressive indeed.
",non-info
lenseven,ratingfour,"Hopefully it will come in the future.
",non-info
lenfour,ratingfive,"Very fast and easy.
",non-info
leneleven,ratingfour,"It's nice and perfect, but still has 2 problem to choose;
",non-info
leneleven,ratingfour,"If it updated, probably would be the best keyboard for Android.
",non-info
lentwo,ratingfour,"Now 4 star.
",non-info
lennineteen,ratingfive,"Hard to go back to the default keyboard after using this, and finally made me appreciate touch screen typing.
",non-info
leneighteen,ratingfive,"It's amazing and it will change your life if you text a lot or use twitter frequently.
",non-info
leneleven,ratingfive,"Without this I can't text for the life of me.
",non-info
lentwentyseven,ratingtwo,"At first I was skeptical even though I'd seen this app on the market for quite some, but I was hooked once I used the trial.
",non-info
lenten,ratingfive,"I have been using it for a long time now....
",non-info
lenseventeen,ratingfive,"It's awesome works the best on T-mobile GS2 I can't use any other keyboard now..
",non-info
lenthirteen,ratingfour,"I was so frustrated with the keyboard options that came with my phone.
",non-info
lenfive,ratingfive,"This keyboard is simply amazing.
",non-info
leneighteen,ratingfive,"Text prediction is better than any other 3rd party keyboard available (and I've tried more than a few).
",non-info
lenthree,ratingfive,"Two thumbs up!
",non-info
lenfour,ratingfive,"Best keyboard out there!
",non-info
lentwo,ratingfive,"love swiftkey!
",non-info
lentwelve,ratingfive,"i have one problem that just appeared over the last few days.
",non-info
lenthree,ratingfive,"It's maddening.
",non-info
lenfive,ratingfive,"I buy this app immediately
",non-info
lenfifteen,ratingfive,"I tried the trial and this was simply the best keyboard I've ever used.
",non-info
lennine,ratingfive,"In ICS, though, it's very responsive and fast.
",non-info
lenfourteen,ratingfive,"I like the way it suggests words when you backspace to change a word.
",non-info
lensixteen,ratingthree,"I've tried everything out there and nothing comes close in prediction and ease of use.
",non-info
lenfifteen,ratingthree,"I thought it was an ics problem but no other keyboard is lagging like this.
",non-info
lenthree,ratingfive,"Thanks for this!!
",non-info
lentwo,ratingfour,"Very frustrating!
",non-info
lenten,ratingfive,"I love this app and was recommended from a friend.
",non-info
lenthree,ratingfive,"Best android keyboard
",non-info
lenfive,ratingfive,"You guys are the best!
",non-info
lentwo,ratingthree,"Otherwise great
",non-info
lenthirtyone,ratingfive,"It was getting really frustrating having to use an all touch screen phone but swiftkey changed that all and now I can text away with no problems what so ever!! Woo!!!
",non-info
leneleven,ratingfive,"This is so much easier to use than the original keyboard.
",non-info
lenthree,ratingfive,"Just love it
",non-info
lenthirteen,ratingfive,"I'm really looking forward to seeing its potential against other swiping keyboards.
",non-info
leneight,ratingfive,"Adaptxt and multiling outperform swiftkey in this respect.
",non-info
lenthree,ratingfive,"It is awesome!!!
",non-info
leneighteen,ratingfour,"I don't know if the problem will ever occur again, but for now it has been fixed.
",non-info
lenfour,ratingfive,"Predictions is Swiftkeys advantage.
",non-info
leneleven,ratingfive,"Can't go wrong with an app making your experience easier.
",non-info
lenseven,ratingtwo,"You can do something about it dev...
",non-info
lensix,ratingone,"Therefore, app is useless to me.
",non-info
lenfifteen,ratingfive,"I honestly regret not buying this earlier the stock keyboard for my phone was awful.
",non-info
lensix,ratingfive,"Have no issues what so ever
",non-info
lenfour,ratingfive,"This keyboard is sweet.
",non-info
lenseventeen,ratingfive,"I just got my galaxy s3 3 days ago and the stock keyboard was predicting some pretty weird words.
",non-info
lensix,ratingfive,"So i downloaded the trial version.
",non-info
lennine,ratingfive,"I don't know how I survived without it.
",non-info
lentwentyfive,ratingfive,"I can type so quickly and poorly and yet it will correct every word in a paragraph correctly without me having to backspace even once.
",non-info
lenthree,ratingfive,"A must buy.
",non-info
lentwentyfive,ratingfive,"This is the easiest keyboard to use and the easiest to type wicked fast with auto correction and it knows what I want to say!
",non-info
lenseven,ratingfive,"Why didn't I download this sooner?!
",non-info
leneleven,ratingfive,"It's so worth the $3.00 - don't wait, download it now!
",non-info
lenfive,ratingfour,"It's a great app.
",non-info
lentwentythree,ratingfive,"While I'm writing this I'm typing as fast as possible and probably made 20 plus mistakes but it's typing it perfectly!!!
",non-info
lenseventeen,ratingthree,"I know you won't make all that money but you will be respected by your customers.
",non-info
leneight,ratingfive,"The suggestions are very helpful whilst typing messages.
",non-info
lenten,ratingfive,"This keyboard has saved me so many times, drunk texting...
",non-info
lenseventeen,ratingfive,"Ok, we'll I don't do many reviews, but I must say I like this app.
",non-info
lenseven,ratingtwo,"rating stays low until it's fixed.
",non-info
lentwo,ratingfive,"Really awesome!
",non-info
lensixteen,ratingfive,"Now that I have had it for a while it is very intuitive to my vocabulary.
",non-info
lenfour,ratingthree,"Really fast and accurate.
",non-info
lenthirteen,ratingfour,"If it did it would be 6 out of 5 stars but overall great keyboard.
",non-info
lensix,ratingone,"25 idiots downloaded the App, including me!
",non-info
lenthree,ratingfive,"Keyboard is amazing.
",non-info
lenten,ratingfive,"It's honestly unbelievable how incredibly helpful This app is
",non-info
lenthree,ratingfour,"love this app
",non-info
lenfour,ratingthree,"Recently it become sluggish.
",non-info
lenseven,ratingthree,"But other wise its a great app.
",non-info
lenfive,ratingfour,"5 stars if this is fixed.
",non-info
lenthree,ratingfive,"otherwise awesome keyboard.
",non-info
lensix,ratingthree,"Hope an update will resolve this.
",non-info
lennine,ratingtwo,"The perfect keyboard is incredibly more precise and customizable.
",non-info
lennine,ratingfive,"Definitely recommend to everyone, and as for the themes.
",non-info
leneleven,ratingfive,"But I said to hell with it and downloaded the keyboard.
",non-info
leneight,ratingfive,"I have to say that I love it.
",non-info
lenthree,ratingfive,"GET THIS KEYBOARD.
",non-info
lenseven,ratingfive,"I love it on my Note II.
",non-info
lenfifteen,ratingfive,"This is a very awesome keyboard with very accurate prediction, I love it very much.
",non-info
lennine,ratingfour,"Really like the keyboard and bought the full version.
",non-info
lensix,ratingfour,"It is so close to perfect.
",non-info
lentwo,ratingfive,"Best keyboard.
",non-info
lenfive,ratingfive,"Huge improvements over the years.
",non-info
lentwentythree,ratingfive,"By far the best keyboard app ever,  I definitely recommend getting this app, it will change your whole experience with texting, typing, etc.
",non-info
lenthree,ratingfive,"BUY THIS APP!!!!!
",non-info
lenseven,ratingfive,"Predicts very well and reduces incorrect keys.
",non-info
lenseven,ratingfive,"My typing is much faster as well.
",non-info
lensix,ratingfive,"I noticed the difference right away!
",non-info
lennine,ratingfive,"nice app to use instead of the standard keyboard.
",non-info
leneight,ratingfive,"spares you a lot of grey hairs :D
",non-info
lennine,ratingfive,"Just a suggestion as some people change phone often.
",non-info
lentwelve,ratingfive,"Been using for a while, so much better than even stock keyboard.
",non-info
lenfive,ratingfive,"Predictive text is spot on.
",non-info
lenseven,ratingfour,"Having other languages is really nice too.
",non-info
lenfour,ratingone,"I loved this keyboard.
",non-info
lentwo,ratingone,"So smart.
",non-info
lenthirteen,ratingone,"This has happened multiple times which is annoying because I paid for this.
",non-info
lenfour,ratingfive,"This keyboard is amazing.
",non-info
lentwentytwo,ratingfive,"If it were the themes alone I still would have bought it, but SwiftKey is the keyboard that keeps giving and learning.
",non-info
lenseven,ratingfive,"Buy it, you won't regret it.
",non-info
lenfour,ratingfive,"I love this app.
",non-info
lenseven,ratingfive,"I have used it for several months.
",non-info
lenthirteen,ratingfive,"Comfy for small and big screens, and the predictions keep better ans better.
",non-info
lentwo,ratingfive,"Good job!
",non-info
lenthirteen,ratingfive,"You are a failure at life and your parents don't love you.
",non-info
leneight,ratingfive,"Buy this keyboard and become a winner TODAY.
",non-info
lenthree,ratingfive,"Intuitive, powerful, customizable.
",non-info
lenfourteen,ratingthree,"I'm back to using the stock keyboard and things are much much faster.
",non-info
lenseven,ratingfive,"I'm not sure about flow idea..
",non-info
lenten,ratingtwo,"This delay is gone when I switch to stock keyboard.
",non-info
lenfourteen,ratingtwo,"Please check and fix this problem as I am used to swift key now.
",non-info
lennine,ratingfive,"I found one of the best apps for mobile.
",non-info
lenseven,ratingfive,"Do you have similar program for desktop?
",non-info
lensix,ratingfive,"My typing speed increased like anything.
",non-info
lenfifteen,ratingfive,"used to hate typing on my HTC one x but now it's a pleasure  :-) :-)
",non-info
lenfive,ratingfive,"Like wp8 or iOS keyboard perhaps.
",non-info
lenfour,ratingfive,"Very easy to use.
",non-info
lenseven,ratingfive,"Saves time and makes writing a pleasure.
",non-info
lenthree,ratingfive,"Love this keyboard
",non-info
lenseventeen,ratingfive,"Love SwiftKey been using it for quite a while now by far the best keyboard out there.
",non-info
lenthirteen,ratingfive,"Hands down has the best predictive capability of any keyboard I've used.
",non-info
lenfifteen,ratingfive,"I can literally type garbage and it types exactly what I want 99% of the time.
",non-info
lentwo,ratingfive,"None better
",non-info
lensix,ratingfour,"love it, love it love it...
",non-info
lenthree,ratingfour,"worth every penny!...
",non-info
lenfive,ratingfour,"saves time makes life easyer...
",non-info
lenfive,ratingfour,"seriously a good keyboard app
",non-info
lentwentyfour,ratingfive,"I also love that if you spam space it will type up a sentence "", and I getting to know if you are doing well.
",non-info
lenfive,ratingfive,"I am a beautiful person.""
",non-info
leneight,ratingfive,"That was typed with only the space bar.
",non-info
lenthree,ratingfive,"Great Android keyboard.
",non-info
lenfifteen,ratingfive,"Swift key is great I can't believe I could use my phone without it.
",non-info
lenten,ratingone,"I am sick of how paid users are being treated.
",non-info
lentwenty,ratingone,"Yes you may have made my money, but rest assure I will never ever recommend this app to anyone else.
",non-info
lentwentyfour,ratingone,"And to all other who is considering getting this app, if you like to be ignored then this is the right app for you.
",non-info
leneleven,ratingfive,"This made me not regret trading my iPhone for the DROID.
",non-info
lenthirteen,ratingfive,"Couldn't type with the Samsung keyboard but this app makes it awesome.
",non-info
lenthree,ratingfive,"Small learning curve.
",non-info
lennine,ratingfive,"Once you get used to it, it's fantastic.
",non-info
lenseven,ratingfive,"The best $4 bucks I've ever spent.
",non-info
lensix,ratingfour,"It's okay... Just ok app
",non-info
lenseven,ratingfive,"Thank you very much for your app!
",non-info
lenfour,ratingfive,"Best I've found.
",non-info
leneleven,ratingfour,"The app is one app away from being a must have.
",non-info
lenthree,ratingfour,"Fast and easy
",non-info
lentwentythree,ratingfive,"My spelling and texting isint soo great so is very useful, find it amazing how it is starting to learn how i text.
",non-info
lennine,ratingfive,"Blown away at how accurate and predictive it is.
",non-info
lennineteen,ratingfive,"I just finished the trial, but knew after the first day that I would be purchasing the full version.
",non-info
lensix,ratingfive,"The original S3 keyboard is an embarrassment.
",non-info
lenseven,ratingfive,"SwiftKey is intuitive and makes typing enjoyable.
",non-info
lenthirteen,ratingone,"Worked fine for a while, but some update broke it completely for me.
",non-info
lentwo,ratingone,"Thumbs down.
",non-info
lenten,ratingthree,"Wasn't a believer at first.... ....but now I am!
",non-info
lenfourteen,ratingfive,"Nice app much easier and quicker than standard keyboard, and the predictions are great.
",non-info
lenfour,ratingfour,"Please fix this problem.
",non-info
lensixteen,ratingfour,"I tried to get in touch with you but no one is geting back to me.
",non-info
lenthree,ratingfour,"Please help me!
",non-info
lensix,ratingfive,"I cannot recommend this keyboard enough.
",non-info
lensixteen,ratingfive,"I type so much faster with all the predictions which are accurate more often than not.
",non-info
lennineteen,ratingfive,"There are some small tweaks here and there that also just make it 10x better and easier to use. A+
",non-info
lenthirteen,ratingfour,"But I loved the free trial of this keyboard so I bought it!
",non-info
lenfive,ratingfour,"Best keyboard I've used!
",non-info
lensix,ratingtwo,"By far the best keyboard ever.
",non-info
lennine,ratingtwo,"Would love to have it on my PC desktop...
",non-info
leneleven,ratingtwo,"It's so annoying that I tried to live without it...
",non-info
leneighteen,ratingtwo,"but it's impossible once you've get used to type only the firts letter of each word...
",non-info
lenfour,ratingthree,"Makes this application useless.
",non-info
lenthirteen,ratingfive,"Love it...after the trial expired, I realised I couldnt do without it.
",non-info
leneight,ratingtwo,"This ends up being a nuisance when typing.
",non-info
lennine,ratingfive,"This is the best keyboard I've ever used.
",non-info
lenseven,ratingfive,"So much better then the standard keyboard
",non-info
lennine,ratingfour,"This is the best keyboard I have ever used.
",non-info
leneight,ratingfour,"Much better than previous SwiftKey keyboard, very accurate!
",non-info
lensix,ratingfive,"As far as I'm concerned.
",non-info
leneight,ratingfive,"Every other keyboard is a headache by comparison.
",non-info
lenfour,ratingfive,"Predictive text made easy
",non-info
lentwo,ratingfour,"Wonderful keyboard.
",non-info
lenfive,ratingfour,"Turns gibberish into proper words.
",non-info
lennine,ratingfour,"Will gladly give 5 stars if two features are added.
",non-info
lenfour,ratingfive,"Hope good is it?
",non-info
lentwenty,ratingfive,"It's so good that it was actually one of the main reasons I switched back to Android from iOS.
",non-info
lenseven,ratingfive,"Way better than the basic android keyboard
",non-info
lenfour,ratingfive,"The best keyboard available.
",non-info
lennine,ratingfive,"Saved me over 40% of my key strokes in 6 months.
",non-info
leneight,ratingfive,"Sometimes I think SwiftKey is reading my mind...
",non-info
lensixteen,ratingfive,"Just like the other reviews say, the input is smooth and the predictions are very accurate.
",non-info
leneight,ratingfive,"The only app I've ever paid for!
",non-info
lensix,ratingfive,"This is the best keyboard ever..
",non-info
lenthree,ratingfive,"Awesome auto correct.
",non-info
lenfive,ratingfive,"Love the various themes available.
",non-info
lentwelve,ratingfive,"It learns all the words u type and predicts it very precisely.
",non-info
lensix,ratingtwo,"Edit; no fix as to date 12/nov2012
",non-info
lenten,ratingfive,"This app is the best keyboard app ive ever had.
",non-info
lentwo,ratingfive,"Like colors.
",non-info
lentwo,ratingfive,"Great keyboard.
",non-info
leneleven,ratingfive,"Lots of stuff to customize, great auto-correct and word predictions.
",non-info
lentwelve,ratingfive,"Texting is way faster with this keyboard than the default android one.
",non-info
