Length,Ratings,Review,Relevant
lenten,ratingfour,"Not good apps for android it is bring network error
",info
lenfour,ratingone,"Messages refuse to load.
",info
lentwentyfive,ratingone,"The app says it can write to an SD card, but it doesn't. The way it is now, it is NOT worth the space.
",info
lenthirteen,ratingthree,"I get network errors and I have to reload the program to correct.
",info
leneighteen,ratingtwo,"Need back the old feature of deleting comments also can't seem to post status updates most times...
",info
lenthirty,ratingthree,"It will work for some and then either bring up a blank page or the picture is out of focus with a timer going as if its getting the data.
",info
leneight,ratingone,"App will go for hour and not update.
",info
lenfour,ratingtwo,"Pictures don't upload
",info
lenfive,ratingone,"Force closes all the time...
",info
lenseven,ratingone,"I can't update my status anymore.
",info
lenfifteen,ratingone,"Many of my games can't progress until I connect to facebook really peeved off!!!!!!!
",info
lenfourteen,ratingfour,"The new instant uploading features is my favorite new feature but it uploads everything.
",info
lenthirtythree,ratingone,"Like that when you search for a new friend by name,  you can hit back and it takes you back to the previous list and doesn't make you start your search over.
",info
lenthirteen,ratingone,"I am starting having plm status twice all the times since last update.
",info
lenfourteen,ratingone,"Slowest yet, says network error often, regardless of connected or disconnected to Wi-Fi.
",info
lentwentytwo,ratingthree,"Takes up a lot more memory space than it should and most of the time, takes long to refresh the News Feed.
",info
lenthree,ratingone,"always force close!!!
",info
lenseven,ratingone,"hangs up with black screen, so slow..........
",info
lenthirtyseven,ratingone,"Most days pictures don't even load for me or just continues to load when I select anything and I'm sure it has nothing to do with my internet connection coz everything internet related still works!
",info
lenten,ratingone,"After I post a status, I can't see it!
",info
lenseven,ratingone,"Takes hours to update my news feed.
",info
lensixteen,ratingone,"I sometimes write a post and doesn't show on the news feed or my profile.
",info
lentwentysix,ratingone,"I don't know why I even waste my time with it anymore, it foreclose's and freezes my phone, I would say 90% of the time.
",info
leneight,ratingfour,"but tell me how to delete the comments...??
",info
lensix,ratingone,"Way slow n irritating even n s2
",info
leneleven,ratingone,"Trying to update this app but it always shows an error 503.
",info
lentwelve,ratingone,"My HTC HERO loads everything else super fast Facebook not so well
",info
lentwentyone,ratingthree,"Notifications and messages that are sent to me are realy slow, it takes about 2-3 minutes befero they appear on my phone
",info
lenfive,ratingone,"Doesn't show updated notifications.
",info
lenfifteen,ratingone,"The app fails to log in and now I cannot use Facebook on my phone.
",info
lennineteen,ratingone,"Everything i try to click on it tells me link expired or i don't have permission to view.
",info
leneight,ratingtwo,"The app doesn't integrate well with messenger.
",info
leneleven,ratingtwo,"It's slow to load, and notifications don't work properly.
",info
lenseven,ratingthree,"Can we speed the loading up please.
",info
lensix,ratingone,"Sucks ttm, takes forever to load.
",info
lenseventeen,ratingone,"You caused me to lose 20% of my numbers because they don't sync right with low memory.
",info
lentwelve,ratingone,"Bat it usually crashes without any reason and also starts to misbehave
",info
lentwentyfour,ratingone,"I cant get the full site anymore and i cant delete posts or comments if i want to this is terrible ready to uninstall
",info
lensixteen,ratingtwo,"Because everything I post, comments on statuses or pictures, it post my comment up to 30 times.
",info
lenten,ratingone,"So slow to load anything with this app now, terrible!
",info
lenseven,ratingone,"Still won't let me log in
",info
lentwelve,ratingtwo,"Can't remove friends from list and won't upload YouTube videos...
",info
lentwenty,ratingtwo,"Don't like the position of the ""Likes/Comment"" area. In this update it is right above the ""Like"" button.
",info
lentwentysix,ratingtwo,"Have hit ""Like"" many times when I was just trying to see the likes or comments on a status. Need to move it to another area
",info
leneleven,ratingfour,"Only downside is how long it takes to load a pic.
",info
lentwentyfour,ratingfour,"Its a great app love the updates it just it takes up all the space in my phone then my phone start acting up :(
",info
lenfive,ratingone,"Fails to load items properly!
",info
lensix,ratingfour,"Oh and, error 498.the past 3 days.
",info
lenseventeen,ratingone,"Almost every time I launch it, it freezes and I have to uninstall it and reinstall it.
",info
lentwentyeight,ratingthree,"When I close the app for a minute to check a text or do something else - Facebook seems to freeze and gives me a back screen upon returning.
",info
lentwelve,ratingthree,"All I can do to fix it is force close and reopen.
",info
lenseven,ratingone,"It doesn't even load Facebook anymore.
",info
lentwentyeight,ratingfour,"I would have given it 5 stars if all of the pictures would load when you clicked on them and not say ""cannot retrieve picture please try again later"".
",info
lennineteen,ratingfour,"Love the faster ability to view pics, but comments not loading & keeps saying network error or lost internet connection
",info
lenten,ratingthree,"how do you delete a comment now on a photo???
",info
lenfourteen,ratingone,"Most times I try to use it, it tells me it has no connection.
",info
leneight,ratingthree,"Often hangs and will have to forcr quit...
",info
lennine,ratingtwo,"But the scrolling is too crappy,  please fix up.
",info
lentwentythree,ratingfour,"1 thing that annoy me is the birthday event dont show the present day. So, it is hard for me to track ppl bd.
",info
lenseven,ratingthree,"Photos will not load while on timeline
",info
lentwentyone,ratingfour,"It is a better app,there us some problems  in it like here no opption to download pics uploaded by others
",info
lensixteen,ratingfour,"This new Update works great but for two thing you can't delete or edited comments
",info
leneleven,ratingtwo,"My newsfeed doesn't always refresh, and it keeps force closing!
",info
lensixteen,ratingthree,"It works ok if you can get It to reload after it says tap to retry.
",info
lentwentythree,ratingfour,"The new version is muh better but when I like status', photos etc. The things are unliked when I go back onto Facebook
",info
lenfive,ratingfour,"How can i remove comments???
",info
lensix,ratingone,"Very slow and lots of glitching
",info
leneleven,ratingfour,"But this app run so slowly even mw Andro has 1 Ghz.
",info
lenthree,ratingone,"slow as turtle
",info
lensix,ratingthree,"It is SO slow and annoying.
",info
leneleven,ratingtwo,"Can't comment, like, or click to see who liked something.
",info
lenten,ratingthree,"Improved alot from HTML5 days but still feels sluggish at times.
",info
lenthirty,ratingthree,"Share function doesn't work, and I get ""cannot find a secure connection"" error all the time on Wi-Fi, even though everything else works fine, including mobile web version.
",info
lenfour,ratingfour,"Facebook keeps foreclosing alot!
",info
lenten,ratingfour,"Takes millions of minutes to overlook pictures and freezes alot.
",info
lensixteen,ratingone,"It has also given me problems with sharing photos and commenting on other people's posts.
",info
lentwentytwo,ratingthree,"Everytime I post a new status, share a photo, or even post on a friends wall the post is not going through.
",info
lenfour,ratingone,"Cant login gived erroe......
",info
lensix,ratingtwo,"Some time it hang the phone.
",info
lenthree,ratingone,"Always lost connection.
",info
lenfive,ratingone,"Messenger is just too slow...
",info
lenfifteen,ratingthree,"Getting there but takes to long to load pics n load up profiles at times.
",info
lentwelve,ratingone,"Seriously tired of seeing ""loading"" or ""can not find a secure connection""
",info
lenten,ratingfour,"Only prob is it's not showing the birthdays ""Today"".
",info
leneight,ratingone,"Cannot upload images from my HTC inc s..
",info
lenthirteen,ratingone,"I can update shoes on fone but my fried can't see it.
",info
lenfourteen,ratingone,"I cant look at my notifications even when it says i have new ones.
",info
lennine,ratingfour,"The app is great just freezes in a while :/
",info
lenseven,ratingone,"U CANT EVEN UPDATE UR NEWS FEED!
",info
lenfive,ratingone,"Sometimes will freeze upon loading
",info
lennineteen,ratingfour,"Now since upgrades it won't open, when it will open it won't let me comment or share
",info
lenfifteen,ratingone,"I can't post on friends walls, can't like posts, photos, can't share!!!
",info
lentwentyfive,ratingtwo,"Since recent update Facebook via this app is a hit or miss on being able to load the news feed yet alone updates on comments.
",info
lennine,ratingthree,"Why does my newsfeed not stay at most recent?
",info
lenfifteen,ratingone,"Ever since the last update I get network error problems can't load profiles ect..
",info
lentwelve,ratingtwo,"Everytime I click on a picture it won't let me leave!!!!!!
",info
lenseventeen,ratingone,"As it stands it's crap,constant network errors,pages don't load,the list goes on.
",info
lenfive,ratingtwo,"Also pictures aren't loading!!!
",info
lenfifteen,ratingtwo,"still cannot add photos to albums of the groups on facebook, pls add this function
",info
lensix,ratingone,"How i change my timeline photo???
",info
lensixteen,ratingfour,"Force closes ALOT still and I wish it would give me notifications when someone messages me.
",info
lentwelve,ratingone,"Plagued with network errors and no ability to expand on viewed comments!!!
",info
lenten,ratingthree,"Has trouble updating profile since the last update on Galaxy S3
",info
lenfive,ratingone,"Cant even open the app
",info
lenfourteen,ratingone,"Won't load pictures or my news feed more than half of the time.
",info
lentwentynine,ratingone,"I can Like other people's posts, and comment on them, but can't do anything else unless I switch over to another device or go to my PC.
",info
lenfourteen,ratingthree,"Just crap do not get any notification but slightly better than the last update.
",info
lentwentytwo,ratingthree,"Its force closing a lot of my apps and i cannot log out and it always freezes can you PLEASE fix it -_-
",info
lennine,ratingone,"Takes so much internal memory and data usage too.
",info
lennineteen,ratingone,"New pop up windows do not imptess me when you break the rest of the app to do it.
",info
lentwentythree,ratingone,"My only wish for this app is to one day (ASAP) have it so we can all move it to the SD card.
",info
leneight,ratingone,"Takes far too much space on my phone.
",info
lennineteen,ratingone,"And having an HTC desire phone its already got poor phone memory without having this bugging up my space.
",info
leneleven,ratingone,"Too slow to load, pics won't show, drops connection - unusable.
",info
lennine,ratingthree,"I am unable to update the profile picture directly...
",info
lenseventeen,ratingtwo,"The update on my phone will only let me on fb for a few minutes then  foreclose.
",info
lenfive,ratingtwo,"Its slow and hardly works
",info
leneight,ratingtwo,"Now I get posts from Facebook recommending games.
",info
lenfour,ratingone,"App crashes every 5 minutes
",info
lentwelve,ratingone,"New update now causes pictures to not load and sporadic newsfeed posts.
",info
lenseven,ratingone,"Can't change photos now after update...
",info
leneight,ratingfour,"There should be a share button by now.
",info
lenfour,ratingone,"hardly ever loads everything...
",info
lensix,ratingone,"Network error and kicks me off
",info
leneleven,ratingone,"Can not check in or update status which is highly annoying!!!!!
",info
lentwentytwo,ratingone,"I have been unable to update my status from my phone and unable to post on friends walls ever since the update!
",info
lennine,ratingfour,"It is app but  it work's slow sometime
",info
lentwentyseven,ratingtwo,"But shows your messages and inboxes after like half hour of someone sending them you...Its so frustating have to click on them myself just to check...
",info
lenseven,ratingtwo,"And its slow in the news feed...
",info
lenseventeen,ratingone,"Sometimes i open my messages because it says i have one and its an all blank page.
",info
leneight,ratingfour,"but my memory keep increase when i online.
",info
leneleven,ratingtwo,"It will try to load but return with a network error.
",info
lenthirteen,ratingthree,"What's a fuckin ""katana process"" that crashes facebook almost every hour now ?!!!
",info
lenseven,ratingone,"It sumtimes says error coonection it sucks
",info
lenfourteen,ratingone,"None of my pictures load and it just says network error all the time
",info
leneighteen,ratingone,"I have to force close multiple times just to do simple things like read comments or load pictures.
",info
lenthree,ratingone,"doesn't load
",info
lenfourteen,ratingtwo,"Really is annoying, coz i cant post whats on my mind at the time!!
",info
lentwentysix,ratingone,"No network connection and error loading story is driving me nuts that I nearly killed ant with my head while banging my head on the table.
",info
lenfour,ratingfour,"Can't quit facebook!
",info
leneleven,ratingone,"Why dose this app never tell me when someone messages me?
",info
lennine,ratingthree,"It doesnt connect sometimes and is slow fix it
",info
lenseven,ratingtwo,"The option to swipe and delete comments.
",info
lentwelve,ratingone,"Back to freezing up, force close, error posting comments, numerous other problems.
",info
lentwelve,ratingone,"You have to go in and out constantly to try to post.
",info
lenfour,ratingone,"TOO MANY ERROR LOADING!!!
",info
lensix,ratingone,"Status's dissapearing & doesnt refresh properly.
",info
leneleven,ratingfour,"Always resets to top stories even if most recent is selected
",info
lenfifteen,ratingtwo,"Wats wrong i am not able to post any comment it just gives me erorr
",info
lenfour,ratingone,"Wont share pictures either.
",info
lenthirteen,ratingone,"And also, since last update it appears this is chewing thru my data.
",info
lenthirteen,ratingtwo,"My pictures won't load on my newsfeed and its making me irritated
",info
lenfifteen,ratingfour,"I wish the new update had the option to save on my large SD card!!
",info
lentwentytwo,ratingone,"So frustrating, pictures don't show up at all keep having to uninstall and reinstall in order to get it to work.
",info
leneleven,ratingone,"Takes forever to load, says no network connection all the time.
",info
lentwenty,ratingone,"In order to get the latest updates on the timeline I will need to actually close and restart the app.
",info
lentwenty,ratingone,"Firstly, at least once a day when I am trying to refresh my news feed it will say 'network error'.
",info
lenten,ratingone,"Doesn't show comments or likes on statuses, wallposts, etc.
",info
leneleven,ratingone,"it's always clicks me out says there is an error..
",info
leneight,ratingone,"Stops working and shuts down all the time.
",info
lenfive,ratingfour,"low speed,no pic download.
",info
lenfourteen,ratingone,"Since last update I keep getting network error and can't update my status.
",info
lenthirteen,ratingfour,"Contact Sync is no longer and option and unable to check page messages
",info
lennineteen,ratingtwo,"The update is always crashing and whenever im in the middle of my chat it lags all the time... :(
",info
lensix,ratingthree,"But Not able to download images
",info
lennine,ratingthree,"Links don't go to app just to browser
",info
lenten,ratingone,"Terrible, can't upload photos anymore or update my status.
",info
lentwentythree,ratingthree,"I hate that you can no longer delete a comment you make on someone's post, or on your own for that matter.
",info
lenfifteen,ratingfour,"I and the one who i sent this code wants to see picture not number.
",info
lenten,ratingfour,"Can't find camera icon to change my cover photo.
",info
lensix,ratingone,"It doesn't work on Desire
",info
lenfive,ratingone,"Cant view an entire Photo.
",info
lenthree,ratingone,"Always force close.
",info
lenthirtytwo,ratingtwo,"Not to mention the fact that it force closes half the time, videos take too long to upload and have yet to add the edit comment tool as in the mobile site.
",info
lenfourteen,ratingfour,"Should implement a way my videos can be seen that are in my album
",info
lentwelve,ratingfour,"i want to exclude some folder to display in select picture page.
",info
lentwenty,ratingthree,"Facebook worked fine on my phone till this last update now I cant use it at all on my phone.
",non-info
lennine,ratingone,"As a result, fb stop running many many times.
",non-info
lenfour,ratingone,"not like the website.
",non-info
lentwo,ratingone,"Update sucks.
",non-info
lensix,ratingtwo,"please fix or gonna stop using.
",non-info
lentwo,ratingtwo,"Inconsistent implementation.
",non-info
lenfour,ratingone,"This app sucks now
",non-info
lenseven,ratingone,"please fix these problems its soooo fustrating :/
",non-info
leneight,ratingfour,"I can just read n like others though.
",non-info
lenten,ratingone,"Very annoying, I always end up using the mobile app.
",non-info
lensix,ratingone,"I'm done this app sucks!
",non-info
lenten,ratingone,"It may be faster but it doesn't always work.
",non-info
lenfive,ratingone,"My phone is HTC Explorer.
",non-info
lenfive,ratingone,"Sucks ever since the update!
",non-info
lenfourteen,ratingtwo,"The last update of facebook has some guds and many bads  at time worst.
",non-info
leneleven,ratingone,"My friends haven't upgraded theirs n they can do it.
",non-info
lenthree,ratingone,"Ugh this sucks ..
",non-info
lenfive,ratingone,"Ugh wish I didnt upgrade.
",non-info
lensix,ratingone,"I am hating this app lately.
",non-info
lenthree,ratingfour,"Finger licking good
",non-info
lenthree,ratingfour,"Uninstalled and reinstalled!
",non-info
lenfour,ratingtwo,"Facebook went to hell.
",non-info
leneight,ratingfour,"It is the best app for facebook users...
",non-info
lenfourteen,ratingfour,"ya it has some bad things but it doesn't effect on its rating...
",non-info
lenten,ratingfour,"It provides 80% of the functionality of the normal web-site.
",non-info
lensixteen,ratingfour,"Assuming I just didn't miss the selection in the app, it needs the following functionality:
",non-info
lensixteen,ratingfour,"GMail will stop blinking on the phone if I clear the email queue at their website.
",non-info
lenfive,ratingtwo,"Overall, a poorly done app.
",non-info
lentwelve,ratingone,"How do you continue to make this app worse with every release?
",non-info
lennine,ratingfour,"This is the best facebook ever on any platform....
",non-info
lennine,ratingtwo,"This is the most unreliable app on my phone.
",non-info
lenseven,ratingone,"It just gets worse with every update.
",non-info
lennine,ratingone,"They need to put some serious work into this
",non-info
lenfive,ratingone,"this app is completely horrible.
",non-info
lennine,ratingone,"If theres nothin wrong then dont bother updating it.
",non-info
lenseven,ratingone,"Yes I have uninstalled/reinstalled twice now.
",non-info
leneight,ratingtwo,"Way below what I would expect from facebook.
",non-info
lennine,ratingone,"Previous update worked perfect, this one is the opposite.
",non-info
lentwelve,ratingtwo,"Most of the time I just use the internet on my phone.
",non-info
lenthirteen,ratingone,"The developers should be ashamed of themselves for putting out such a disaster!
",non-info
lensix,ratingone,"does anyone actually work at facebook?!?
",non-info
lenseven,ratingtwo,"It feels like there's something missing..
",non-info
lentwentytwo,ratingtwo,"I think with a bit of polishing, it could become better, but it is still no where near as polished as iOS.
",non-info
lenthree,ratingone,"Soooo inconvenient & annoying!
",non-info
lenseven,ratingone,"Quicker browser fb directly on internet app.
",non-info
lenseven,ratingone,"Uninstalled then reinstalled but still can't :(
",non-info
lensix,ratingone,"So frustrating please sort it out!!!!
",non-info
lenfour,ratingone,"It's utter bollocks.
",non-info
lenseven,ratingone,"Wish I hadn't done the update
",non-info
leneighteen,ratingfour,"I pretty much liked the upgrade i liked the way they changed the comments and notifications way easier.
",non-info
lenseven,ratingone,"How do I search for page's?
",non-info
leneleven,ratingone,"Its quicker to access the mobile site than use this app.
",non-info
lenthree,ratingone,"IT WASNT BROKE...
",non-info
leneleven,ratingone,"Why is it not yet repaired after so many users complained? !?!?!?
",non-info
lenseven,ratingone,"I like an older version FIX IT
",non-info
lenseven,ratingone,"One day works like its supposed to...
",non-info
lenfive,ratingone,"Wake up devs you fail...
",non-info
lenfour,ratingone,"Updates from the archives?
",non-info
lenfive,ratingone,"Are we on Candid Camera?
",non-info
lenseven,ratingone,"earlier version was way better than this...
",non-info
lensix,ratingone,"Sticking to the browser mobile site.
",non-info
lenten,ratingone,"Can do all of the same stuff on it anyway.
",non-info
lenseven,ratingone,"is this some sort of bussines politics?
",non-info
lensix,ratingthree,"Being cheap on the servers perhaps.
",non-info
lentwelve,ratingtwo,"I love using facebook & it's now easier to load a status.
",non-info
lennine,ratingtwo,"I wouldn't mind if it was working properly......
",non-info
lenthirteen,ratingone,"Every time this stupid app  trys to update it gets worse and worse.
",non-info
lentwelve,ratingone,"yet you are unable to get a simple phone app to work?!?
",non-info
lenfour,ratingone,"From; Your angriest consumer
",non-info
lenseventeen,ratingthree,"For some reason everything is sudently playing up so had to resault in using the mobile site.
",non-info
lenfifteen,ratingtwo,"a lot of pipol using this app y not care to fix all the bugs!!!
",non-info
lenten,ratingtwo,"I'm getting ones I have looked at 2 days previously.
",non-info
leneight,ratingone,"Wish I could revert back to last version!!!!!!
",non-info
lenthree,ratingone,"This upgrade sucks..
",non-info
leneleven,ratingone,"If it's not broke don't try to fix it!
",non-info
lenfour,ratingone,"I hate this update!
",non-info
lentwelve,ratingone,"That is a sign of an app that needs to go away.
",non-info
lennine,ratingone,"Uninstalled updates to see if that would fix it.
",non-info
lenfive,ratingtwo,"The new format just rocks.
",non-info
lenfour,ratingone,"Uninstalled and reinstalled twice.
",non-info
lenthree,ratingone,"Didn't help.
",non-info
lensixteen,ratingthree,"I use it ALL the time & I would love to update it on my LG OptimisZip.
",non-info
lenseven,ratingone,"I expect more from a ""top developer""!!!!!
",non-info
lenfour,ratingone,"Wtf worst update ever.
",non-info
lenfive,ratingtwo,"Getting better all the time.
",non-info
lenten,ratingone,"It was fine before the update fix it now please!
",non-info
lenseven,ratingfour,"Starting to see the benefits, very nice.
",non-info
leneight,ratingone,"Loading in Chrome browser is a lot faster.
",non-info
lentwo,ratingfour,"Nice app
",non-info
lennineteen,ratingthree,"Some nice new animations and features are are there, it just needs to be able to do simple tasks.
",non-info
lenseven,ratingone,"Should have not updated from previous app.
",non-info
lensix,ratingone,"update is all the problems starting....
",non-info
lensix,ratingone,"this new update is the worst!
",non-info
lensix,ratingone,"this doesn't even deserve 1 star....
",non-info
lenthree,ratingfour,"Loving the improvements...
",non-info
lentwo,ratingone,"WORST APP.
",non-info
lenfourteen,ratingone,"I've been waiting way too long 4 them to fix the bugs, pathetic really
",non-info
lenfour,ratingone,"Since getting this update.
",non-info
lentwentyfour,ratingtwo,"I can't believe y'all haven't produced a new update to replace the POS version y'all have on Market for Android...
",non-info
lenthirtyone,ratingtwo,"Do you honestly believe we'll all just sit around waiting for unicorns to come fart some magical unicorn butt glitter into the air then poof FB will FINALLY work properly???
",non-info
lenfourteen,ratingthree,"I'v tried leaving it for 10/15 mins but it doesn't make a difference.
",non-info
lentwentythree,ratingthree,"Please sort this out Facebook as everything else on the app is great but at the moment this issue ruins it for me.
",non-info
lenfive,ratingone,"This app needs totally rewrite.
",non-info
lensix,ratingthree,"Before the update it worked fine.
",non-info
lenfour,ratingone,"ill use my browers..
",non-info
lenfourteen,ratingtwo,"Please fix this problem for HTC one x, since my note2 don have this problem
",non-info
lenseventeen,ratingthree,"The app works a lot better on my new phone. (it has tons of space on it!)
",non-info
lenten,ratingone,"Ill stick to just using the internet browser for facebook!!
",non-info
lenfifteen,ratingone,"Definitely one of the worst, if not the worst app that I've ever used...!
",non-info
lensix,ratingone,"lots of problems in this app..
",non-info
lensix,ratingone,"Please fix, then stop updating it.
",non-info
lenthree,ratingone,"Not happy guys....
",non-info
lenfour,ratingfour,"Talk to your friends
",non-info
leneight,ratingone,"The browser version is more up to date.
",non-info
lensix,ratingthree,"This app is good n useful
",non-info
lenfour,ratingfour,"Wonder  in the world
",non-info
leneighteen,ratingtwo,"It has many more options, lets you save pictures, has themes and offers a much better overall experience.
",non-info
lenthirtyone,ratingone,"Goodbye Facebook for Android,  I'd rather put up with the inconvenience of using my browser for Facebook from now on rather than having to view the rubbish you now display.
",non-info
lensix,ratingfour,"Nice app to chat with everyone
",non-info
lenfour,ratingfour,"the latest update sucks:(
",non-info
lenthree,ratingone,"Getting worse everyday
",non-info
leneight,ratingfour,"Luv all da new updates much easier 2 use.
",non-info
lenfifteen,ratingtwo,"I really think more time and effort could be invested in making this app functional.
",non-info
lenseven,ratingone,"This latest update ruined facebook for android.
",non-info
lenten,ratingone,"Why take one step forward and then three steps back?
",non-info
lenfour,ratingone,"Use the mobile site.
",non-info
lenfive,ratingone,"2 stars for the pic quality.
",non-info
leneight,ratingone,"Absolute crap now after the update plz fix
",non-info
lenthree,ratingone,"Another garbage update.
",non-info
lenfourteen,ratingtwo,"Consensus is right on fb updates are getting worse much worse rather than better.
",non-info
leneleven,ratingone,"im getting even more issues with this garbage app facebook devs!
",non-info
lenseventeen,ratingone,"fix this crap i now run jelly bean on my sgs2 so i shouldn't have one error!
",non-info
lenseven,ratingfour,"This app works awesome on a smartphone
",non-info
lenthree,ratingone,"Zero star Instead..
",non-info
lensixteen,ratingone,"Shame such a poor quality app is released from such a big name time and again.
",non-info
lennineteen,ratingone,"Facebook needs to stop focussing on ways to line their pockets (sponsoring?), and how to keep their users happy.
",non-info
lenten,ratingone,"Or else like the way of myspace they will fail.
",non-info
lenfour,ratingone,"The list goes on.
",non-info
lenfourteen,ratingone,"I'm forced to use the internet and not the app on my phone.
",non-info
lenfive,ratingtwo,"Pretty much impossible to use.
",non-info
lenfour,ratingone,"This app completly sucks..
",non-info
leneighteen,ratingtwo,"No matter how many updates  are put out, Facebook mobile is still the glitchiest app on my phone.
",non-info
leneight,ratingfour,"Its really all u want in a app.
",non-info
lenthree,ratingone,"Still soul sucking
",non-info
lenfour,ratingone,"Not worth the upgrade.
",non-info
lensixteen,ratingthree,"The plus side is that we can now look at pics without having to click them.
",non-info
lenten,ratingthree,"Also the pics pop up immediately now, which is awesome!
",non-info
leneight,ratingthree,"Running great now after the mid-Dec update!
",non-info
lenthree,ratingone,"Bunch of crap!
",non-info
lenthree,ratingone,"Piece of garbage.
",non-info
lenthirteen,ratingone,"My mom won't get off the phone to pay attention to me
",non-info
lenthirteen,ratingone,"This download needs to b tweaked more still having problems with this app!
",non-info
lenseven,ratingfour,"This app is perfect other than that!!
",non-info
lenfive,ratingone,"That's annoying as hell!
",non-info
lenfourteen,ratingone,"Updated facebook on my toshiba tablet and now it will not work AT ALL!!
",non-info
lenten,ratingone,"Its only good if you want to check other posts.
",non-info
leneleven,ratingone,"Its complete and utter crap Please upgrade or I will uninstall!
",non-info
leneleven,ratingone,"Why is it with every upgrade the facebook app gets worse?
",non-info
lenseven,ratingthree,"fix this and overall its a nice 1
",non-info
lenseventeen,ratingthree,"For now I give it 3 stars when added I will give you back the other 2 stars Deserved.
",non-info
lenfour,ratingthree,"But iys pretty good
",non-info
lenseventeen,ratingone,"The app started to get better this past fall but now is back to doing the opposite.
",non-info
lenseven,ratingtwo,"I'm using a Motorola RAZR 4g phone.
",non-info
lenfour,ratingone,"Garbage app ignorant creators!!
",non-info
lensix,ratingfour,"This app is great to use.
",non-info
lenfive,ratingone,"Fix whatever bug is please~~~~~~~~~~~~
",non-info
lennine,ratingthree,"Even tho I have 2000 friends, it should still load.
",non-info
lentwo,ratingthree,"Nice updates.
",non-info
lenfour,ratingone,"Wish I never updated.
",non-info
lenfifteen,ratingone,"This app is awful and i can't believe anyone would develop something so crappy.
",non-info
lenfive,ratingone,"Galaxy Note II on Jellybean..
",non-info
lenfive,ratingone,"The last update is terrible.
",non-info
lensix,ratingtwo,"Yeah, all these newer updates suck.
",non-info
lentwentysix,ratingtwo,"I mean, I'm happy to have fb on my phone regardless, but it never worked this crappy is all I'm trying to get at.
",non-info
lenfive,ratingfour,"who doesn't love Facebook
",non-info
lenten,ratingone,"I'll just use the web browser from now on.
",non-info
lenseven,ratingfour,"It's an app for your phone.
",non-info
leneleven,ratingfour,"And if its an issue then get rid of your phone.
",non-info
lenseven,ratingfour,"But it will get better with time.
",non-info
lenfive,ratingone,"Bout done with facebook apps..
",non-info
lenfive,ratingfour,"Please try to solve it!
",non-info
lensix,ratingone,"This is a very bad update.
",non-info
lentwo,ratingfour,"pretty happy.
",non-info
leneight,ratingfour,"I have shifted to Facebook app from friendcaster.
",non-info
leneight,ratingone,"I'm going back to the mobile site!
",non-info
lenten,ratingtwo,"I have to use the web version from my phone.
",non-info
lenfive,ratingone,"You guys suck at this.
",non-info
lenfourteen,ratingthree,"If you have a version that's working on your phone stick with it.
",non-info
lensix,ratingone,"Sucks I HATE THE NEW UPDATE.
",non-info
lensix,ratingone,"My mobilw browser is 100 times faster.
",non-info
lenfourteen,ratingone,"Facebook needs to make this more simple rather load it up with wasted features.
",non-info
lenfive,ratingtwo,"Hope this gets sorted soon!
",non-info
lenten,ratingtwo,"With each new update Facebook is getting worse and worse.
",non-info
lenseven,ratingone,"u charge to talk to Mr vain
",non-info
lenfourteen,ratingone,"Since your last two updates you have made fb on my phone useless thanks.
",non-info
lenten,ratingthree,"How about beta testing the next update before releasing it.
",non-info
lenseven,ratingthree,"Subpar actions for such a large company.
",non-info
lenfour,ratingfour,"Updated for bugs constantly.
",non-info
lenfourteen,ratingone,"Fire the devs because apparently they lack the knowledge to make a good product.
",non-info
lentwelve,ratingfour,"I've always had good luck with the app, but not anymore!
",non-info
lenfive,ratingfour,"Is intuitive, functional and stable.
",non-info
lenfive,ratingfour,"And the images open instantly!
",non-info
lenthree,ratingthree,"Aft repeatedly update..
",non-info
lenfive,ratingthree,"You guy really to improve!!!?
",non-info
lenfive,ratingone,"""network error"" every couple minutes.
",non-info
lensix,ratingone,"dont care about seeing other apps.
",non-info
lentwo,ratingone,"Annoying app
",non-info
lenthree,ratingone,"12-13-12 update was great!
",non-info
lenfour,ratingone,"Love the new look.
",non-info
lenseven,ratingone,"Tired of waiting on this BS tiktok
",non-info
lentwo,ratingone,"Horrible update.
",non-info
lensix,ratingone,"Needs A LOT of serious work!!
",non-info
lensix,ratingtwo,"Please help me out, so frustrating!
",non-info
lensix,ratingtwo,"do Not update to this version.
",non-info
lenfive,ratingone,"This is the waste update .
",non-info
lenfourteen,ratingone,"The older version is working good and it is speeder than this new version .
",non-info
lensix,ratingone,"Get your ****ing act together guys!!""
",non-info
lenfive,ratingone,"It won't work ahh
",non-info
lenten,ratingtwo,"Can you people at fb ever just do anything right?
",non-info
lenfour,ratingtwo,"People, DO NOT UPDATE!
",non-info
lensix,ratingone,"the old version was way better
",non-info
leneight,ratingone,"The first time I updated it ruined everything!
",non-info
lentwentyseven,ratingone,"I update every time only in hopes one finally works and puts me back to the old version but I say never update if you havent yet.
",non-info
lensix,ratingfour,"Works fine just like it says
",non-info
lenseven,ratingfour,"Good fr conecting to many many frnds.
",non-info
lentwo,ratingone,"Super annoying!
",non-info
lenfive,ratingone,"I hate this new update!
",non-info
lenseven,ratingone,"I've uninstalled and reinstalled several times!
",non-info
leneight,ratingone,"Whatever you did please change it back, NOW!!
",non-info
lensix,ratingone,"Not reinstalling again until somethings fixed!
",non-info
lenthree,ratingone,"This app SUCKS!
",non-info
leneight,ratingone,"You update the app and make it worse.
",non-info
